merchant_id,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag
MCH1250,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1162.22,ACTIVE | SUSPENDED,BUS_TAXI | EATING_PLACE | GROCERY_STORE,2,3,0,1,True
MCH1254,1,Pant-Muni,TRAVEL,PARTNERSHIP,ACTIVE,4131,DELHI,DELHI,781.27,ACTIVE,TRAVEL,1,1,0,0,False
MCH1255,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,950.8000000000001,ACTIVE | INACTIVE,BOOK_STORE | TELECOM,2,2,1,0,True
MCH1256,1,Vala Inc,MEDICAL_STORE,SOLE_PROPRIETOR,SUSPENDED,05912,KOLKATA,WEST_BENGAL,1415.24,SUSPENDED,MEDICAL_STORE,1,1,1,1,False
MCH1257,1,Varma-Maharaj,BOOKS,SOLE_PROPRIETOR,ACTIVE,5942,CALCUTTA,WEST_BENGAL,3059.27,ACTIVE,BOOKS,1,1,0,0,False
MCH1259,1,"Wagle, Verma and Ramanathan",MEDICAL,PRIVATE_LIMITED,ACTIVE,,JAIPUR,RAJASTHAN,548.2,ACTIVE,MEDICAL,1,1,1,0,False
MCH1260,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1734.315,ACTIVE,CLOTHING | GROCERY_STORE,1,2,0,0,True
MCH1261,2,"Cheema, Savant and Bakshi",RETAIL,SOLE_PROPRIETOR,INACTIVE,5311,LUDHIANA,PUNJAB,,INACTIVE,RETAIL,1,1,0,0,False
MCH1262,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,496.585,ACTIVE,HOSPITALITY | TELECOM,1,2,1,0,True
MCH1263,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,696.55,ACTIVE,CHEMIST | PHONE_SERVICE | TELECOM,1,3,3,0,True
MCH1267,1,master-tiwari,TELECOM,PRIVATE_LIMITED,INACTIVE,4814,LUCKNOW,UTTAR_PRADESH,1213.17,INACTIVE,TELECOM,1,1,0,0,False
MCH1268,1,Vyas Ltd,RETAIL,INDIVIDUAL,ACTIVE,5311,AMRITSAR,PUNJAB,,ACTIVE,RETAIL,1,1,0,0,False
MCH1269,1,SHUKLA PLC,CLOTHING,INDIVIDUAL,ACTIVE,5699,HYD,TELANGANA,1758.28,ACTIVE,CLOTHING,1,1,0,0,False
MCH1270,1,Tiwari and Sons,DEPARTMENT_STORE,PRIVATE_LIMITED,ACTIVE,5311,HYDERABAD,TELANGANA,1107.02,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH1272,1,Garg Inc,TRANSPORTATION,PARTNERSHIP,ACTIVE,4131,JPR,RAJASTHAN,549.87,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH1275,1,Kata Group,HOTEL_LODGING,PARTNERSHIP,ACTIVE,7011,LUCKNOW,UTTAR_PRADESH,252.53,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH1277,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2364.435,ACTIVE,RESTAURANT | TRANSPRT,1,2,0,0,True
MCH1280,1,"Ben, Madan and Dey",BOOKS,PRIVATE_LIMITED,ACTIVE,5942,LUCKNOW,UTTAR_PRADESH,1308.81,ACTIVE,BOOKS,1,1,0,0,False
MCH1285,1,hayer plc,MEDICAL,INDIVIDUAL,ACTIVE,5912,BLR,KARNATAKA,436.7,ACTIVE,MEDICAL,1,1,0,0,False
MCH1288,1,"jain, loke and zacharia",TRANSPRT,SOLE_PROPRIETOR,ACTIVE,4131,BLR,KARNATAKA,915.81,ACTIVE,TRANSPRT,1,1,0,0,False
MCH1292,1,Gera-Nayak,HOTEL_LODGING,SOLE_PROPRIETOR,ACTIVE,7011,CHENNAI,TAMIL_NADU,267.0,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH1293,1,"Kohli, Rajan and Nair",GARMENTS,SOLE_PROPRIETOR,ACTIVE,5699,JAIPUR,RAJASTHAN,915.17,ACTIVE,GARMENTS,1,1,0,0,False
MCH1294,1,Rajagopalan Group,MEDICAL,INDIVIDUAL,ACTIVE,05912,AMRITSAR,PUNJAB,539.82,ACTIVE,MEDICAL,1,1,1,0,False
MCH1296,1,Gaba-Rama,MEDICAL_STORE,INDIVIDUAL,ACTIVE,5912,DELHI,DELHI,2547.8,ACTIVE,MEDICAL_STORE,1,1,0,0,False
MCH1297,1,Luthra and Sons,GROCERY_STORES,PRIVATE_LIMITED,ACTIVE,5411,NEW_DELHI,DELHI,381.86,ACTIVE,GROCERY_STORES,1,1,0,0,False
MCH1298,1,"Raghavan,ReddyandSangha",STATIONERY,SOLE_PROPRIETOR,ACTIVE,5942,HYDERABAD,TELANGANA,364.92,ACTIVE,STATIONERY,1,1,0,0,False
MCH1299,1,mutti plc,CLOTHING,PARTNERSHIP,ACTIVE,5699,JAIPUR,RAJASTHAN,605.64,ACTIVE,CLOTHING,1,1,0,0,False
MCH1304,1,sama ltd,MEDICAL_STORE,INDIVIDUAL,ACTIVE,05912,BENGALURU,KARNATAKA,4095.57,ACTIVE,MEDICAL_STORE,1,1,1,0,False
MCH1305,1,Ghose-Batta,TRANSPORT,INDIVIDUAL,INACTIVE,04131,HYD,TELANGANA,380.06,INACTIVE,TRANSPORT,1,1,1,0,False
MCH1308,1,SUBRAMANIAM-SHANKAR,PHARMACY,PARTNERSHIP,INACTIVE,5912,BENGALURU,KARNATAKA,2112.78,INACTIVE,PHARMACY,1,1,0,0,False
MCH1309,1,"Jhaveri, Dasgupta and Kata",GARMENTS,INDIVIDUAL,ACTIVE,5699,MUMBAI,MAHARASHTRA,929.23,ACTIVE,GARMENTS,1,1,0,0,False
MCH1311,1,"Dugal, Munshi and Kunda",TELECOM,INDIVIDUAL,ACTIVE,4814,JAIPUR,RAJASTHAN,1605.92,ACTIVE,TELECOM,1,1,0,0,False
MCH1314,1,"Pant, Mammen and Doctor",CLOTHING,INDIVIDUAL,ACTIVE,5699,JAIPUR,RAJASTHAN,1045.43,ACTIVE,CLOTHING,1,1,0,0,False
MCH1318,1,GUPTA LLC,TELECOM,PRIVATE_LIMITED,ACTIVE,4814,JAIPUR,RAJASTHAN,,ACTIVE,TELECOM,1,1,0,0,False
MCH1320,2,Babu-Khatri,FASHION,INDIVIDUAL,MULTIPLE_VALUES,5699,KOLKATA,WEST_BENGAL,,ACTIVE | SUSPENDED,FASHION,2,1,0,1,True
MCH1321,1,Borah-Dhaliwal,HOSPITALITY,SOLE_PROPRIETOR,ACTIVE,7011,AMRITSAR,PUNJAB,7973.89,ACTIVE,HOSPITALITY,1,1,0,0,False
MCH1323,1,DHAR AND SONS,BOOKS,PARTNERSHIP,ACTIVE,5942,AMRITSAR,PUNJAB,,ACTIVE,BOOKS,1,1,0,0,False
MCH1324,1,"EDWIN, SAVANT AND TANDON",HOTEL,PARTNERSHIP,ACTIVE,7011,BANGALORE,KARNATAKA,1192.31,ACTIVE,HOTEL,1,1,0,0,False
MCH1326,1,"Chaudhry, Agrawa1 and Sridhar",BOOKS,SOLE_PROPRIETOR,ACTIVE,5942,BANGALORE,KARNATAKA,177.58,ACTIVE,BOOKS,1,1,0,0,False
MCH1327,1,GandhiPLC,GARMENTS,SOLE_PROPRIETOR,ACTIVE,5699,LKO,UTTAR_PRADESH,902.09,ACTIVE,GARMENTS,1,1,0,0,False
MCH1328,1,Buch and Sons,HOTELS,SOLE_PROPRIETOR,ACTIVE,7011,CHENNAI,TAMIL_NADU,711.0,ACTIVE,HOTELS,1,1,0,0,False
MCH1331,1,"Garg, Bobal and Jain",TRAVEL,INDIVIDUAL,ACTIVE,4131,CALCUTTA,WEST_BENGAL,3720.61,ACTIVE,TRAVEL,1,1,0,0,False
MCH1333,1,Sastry PLC,PHONE_SERVICE,INDIVIDUAL,INACTIVE,4814,AMRITSAR,PUNJAB,1548.51,INACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH1334,1,"KALITA, SARRAF AND BHARDWAJ",RETAIL_OTHER,INDIVIDUAL,ACTIVE,5999,BANGALORE,KARNATAKA,1780.83,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH1335,1,"Wagle, Kamdar and Mallick",HOSPITALITY,SOLE_PROPRIETOR,SUSPENDED,7011,MUMBAI,MAHARASHTRA,398.0,SUSPENDED,HOSPITALITY,1,1,0,1,False
MCH1336,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,902.0,ACTIVE,APPAREL | DEPARTMENT_STORE | OTHER | PHARMACIES,1,4,0,0,True
MCH1340,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,4203.63,ACTIVE | INACTIVE,MISC_RETAIL | TRANSPORT,2,2,0,0,True
MCH1343,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,5999,MULTIPLE_VALUES,MULTIPLE_VALUES,2685.78,ACTIVE,GARMENTS | MISCELLANEOUS,1,2,1,0,True
MCH1345,1,Bhat Inc,DEPARTMENT_STORES,PRIVATE_LIMITED,ACTIVE,5311,HYD,TELANGANA,1702.79,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH1347,1,D’ALIA GROUP,HOSPITALITY,PRIVATE_LIMITED,ACTIVE,7011,CHENNAI,TAMIL_NADU,1739.0,ACTIVE,HOSPITALITY,1,1,0,0,False
MCH1349,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1183.3,ACTIVE | SUSPENDED,BOOKS_STATIONERY | DEPARTMENT_STORES | PHARMACIES,2,3,0,1,True
MCH1350,1,"KRISHNAMURTHY, DUTT AND SURA",PHONE_SERVICE,PARTNERSHIP,ACTIVE,4814,MUMBAI,MAHARASHTRA,1360.18,ACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH1352,2,MULTIPLE_VALUES,FOOD,MULTIPLE_VALUES,ACTIVE,5812,MULTIPLE_VALUES,MULTIPLE_VALUES,4146.0,ACTIVE,FOOD,1,1,0,0,False
MCH1353,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1927.1799999999998,ACTIVE | SUSPENDED,BUS_TAXI | MISC_RETAIL,2,2,0,1,True
MCH1358,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1768.5900000000001,ACTIVE,BOOKS_STATIONERY | TRANSPORTATION,1,2,0,0,True
MCH1359,1,Palan-Minhas,CLOTHS,INDIVIDUAL,ACTIVE,,MADRAS,TAMIL_NADU,1891.91,ACTIVE,CLOTHS,1,1,1,0,False
MCH1363,1,Rattan-Shere,HOTEL_LODGING,SOLE_PROPRIETOR,ACTIVE,7011,MADRAS,TAMIL_NADU,926.5,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH1364,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,697.605,ACTIVE,BOOK_STORE | STATIONERY | TRANSPORTATION,1,3,1,0,True
MCH1365,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,4292.21,ACTIVE,RETAIL | STATIONERY,1,2,0,0,True
MCH1366,1,"shah, roy and srinivasan",GROCERY,SOLE_PROPRIETOR,ACTIVE,MISC,CALCUTTA,WEST_BENGAL,935.11,ACTIVE,GROCERY,1,1,1,0,False
MCH1370,1,Wable LLC,TELECOM,PRIVATE_LIMITED,ACTIVE,4814,JALANDAR,PUNJAB,3898.88,ACTIVE,TELECOM,1,1,0,0,False
MCH1375,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,503.66,ACTIVE | SUSPENDED,CHEMIST | GROCERIES | MEDICAL,2,3,0,1,True
MCH1377,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1119.255,ACTIVE | INACTIVE,EATING_PLACE | KIRANA,2,2,0,0,True
MCH1378,1,Patil-Deshmukh,DEPT_STORE,PRIVATE_LIMITED,ACTIVE,05311,MADRAS,TAMIL_NADU,387.99,ACTIVE,DEPT_STORE,1,1,1,0,False
MCH1379,1,Chokshi Ltd,MEDICAL_STORE,INDIVIDUAL,ACTIVE,5912,CHENNAI,TAMIL_NADU,2729.5,ACTIVE,MEDICAL_STORE,1,1,0,0,False
MCH1380,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1741.66,ACTIVE | SUSPENDED,MISCELLANEOUS | TELECOM,2,2,0,1,True
MCH1383,1,dubey group,GROCERY,INDIVIDUAL,ACTIVE,MISC,HYDERABAD,TELANGANA,,ACTIVE,GROCERY,1,1,1,0,False
MCH1384,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2671.75,ACTIVE,RESTAURANTS | TELECOM,1,2,0,0,True
MCH1387,1,HANDA-TALWAR,TRAVEL,SOLE_PROPRIETOR,ACTIVE,4131,LUCKNOW,UTTAR_PRADESH,754.0,ACTIVE,TRAVEL,1,1,0,0,False
MCH1388,1,"Kala, Kunda and Pandit",MEDICAL,SOLE_PROPRIETOR,ACTIVE,5912,BENGALURU,KARNATAKA,3155.43,ACTIVE,MEDICAL,1,1,0,0,False
MCH1389,1,munshi-behl,GROCERY,INDIVIDUAL,ACTIVE,5411,PUNE,MAHARASHTRA,3913.0,ACTIVE,GROCERY,1,1,0,0,False
MCH1391,1,"Kale, Shroff and Barad",HOTELS,INDIVIDUAL,SUSPENDED,7011,KOLKATA,WEST_BENGAL,2757.0,SUSPENDED,HOTELS,1,1,0,1,False
MCH1392,1,Johal-Gaba,MEDICAL,PRIVATE_LIMITED,INACTIVE,05912,PUNE,MAHARASHTRA,4352.7,INACTIVE,MEDICAL,1,1,1,0,False
MCH1393,1,HEGDE-BAHRI,MEDICAL_STORE,PARTNERSHIP,ACTIVE,5912,LUDHIANA,PUNJAB,6478.07,ACTIVE,MEDICAL_STORE,1,1,0,0,False
MCH1395,1,Venkatesh LLC,RESTAURANT,PARTNERSHIP,ACTIVE,5812,LUCKNOW,UTTAR_PRADESH,641.0,ACTIVE,RESTAURANT,1,1,0,0,False
MCH1397,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5411,MULTIPLE_VALUES,MULTIPLE_VALUES,3606.3450000000003,ACTIVE,GROCERY_STORE | STATIONERY,1,2,1,0,True
MCH1400,1,Kapoor-Bhalla,APPAREL,PARTNERSHIP,ACTIVE,5699,MADRAS,TAMIL_NADU,913.08,ACTIVE,APPAREL,1,1,0,0,False
MCH1401,1,Din and Sons,GROCERY,INDIVIDUAL,ACTIVE,5411,AMRITSAR,PUNJAB,286.09,ACTIVE,GROCERY,1,1,0,0,False
MCH1405,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2169.9300000000003,INACTIVE | SUSPENDED,DEPARTMENT_STORE | MEDICAL_STORE,2,2,0,1,True
MCH1406,1,Parmer-Goswami,HOTELS,PRIVATE_LIMITED,ACTIVE,7011,BENGALURU,KARNATAKA,2632.53,ACTIVE,HOTELS,1,1,0,0,False
MCH1409,1,Baral LLC,MEDICAL,INDIVIDUAL,ACTIVE,5912,HYD,TELANGANA,,ACTIVE,MEDICAL,1,1,0,0,False
MCH1417,1,"sekhon, parsa and bandi",TELECOM,SOLE_PROPRIETOR,ACTIVE,4814,MUMBAY,MAHARASHTRA,1501.66,ACTIVE,TELECOM,1,1,0,0,False
MCH1420,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1649.54,ACTIVE | INACTIVE,BUS_TAXI | HOTEL | RETAIL,2,3,0,0,True
MCH1422,1,Merchant and Sons,PHARMACY,INDIVIDUAL,ACTIVE,5912,HYDERABAD,TELANGANA,4074.0,ACTIVE,PHARMACY,1,1,0,0,False
MCH1424,1,"GOEL, BALAY AND DUA",HOTEL_LODGING,PRIVATE_LIMITED,ACTIVE,7011,JALANDAR,PUNJAB,5339.46,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH1428,1,De-Natarajan,TRANSPORTATION,INDIVIDUAL,ACTIVE,4131,MUMBAI,MAHARASHTRA,1289.0,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH1429,1,Pal Ltd,GROCERY,INDIVIDUAL,ACTIVE,5411,JAIPUR,RAJASTHAN,258.0,ACTIVE,GROCERY,1,1,0,0,False
MCH1430,1,"Bhavsar, Dora and Singh",RESTAURANT,PRIVATE_LIMITED,ACTIVE,5812,DILLI,DELHI,238.76,ACTIVE,RESTAURANT,1,1,0,0,False
MCH1434,1,Kale and Sons,RESTAURANTS,PRIVATE_LIMITED,ACTIVE,5812,JALANDAR,PUNJAB,985.73,ACTIVE,RESTAURANTS,1,1,0,0,False
MCH1438,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1401.295,ACTIVE,OTHER | RESTAURANTS,1,2,0,0,True
MCH1439,2,Chawla Ltd,BUS_TAXI,INDIVIDUAL,ACTIVE,,CHENNAI,TAMIL_NADU,6190.53,ACTIVE,BUS_TAXI,1,1,2,0,False
MCH1441,1,"Kakar, Parsa and Sodhi",MISCELLANEOUS,PARTNERSHIP,ACTIVE,5999,LKO,UTTAR_PRADESH,1723.15,ACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH1442,1,Wadhwa-Walla,HOTEL,PRIVATE_LIMITED,ACTIVE,7011,PUNE,MAHARASHTRA,1483.74,ACTIVE,HOTEL,1,1,0,0,False
MCH1443,1,Swamy PLC,MISC_RETAIL,PRIVATE_LIMITED,INACTIVE,5999,LUCKNOW,UTTAR_PRADESH,209.63,INACTIVE,MISC_RETAIL,1,1,0,0,False
MCH1445,1,Wali PLC,GROCERIES,SOLE_PROPRIETOR,ACTIVE,5411,HYD,TELANGANA,1200.0,ACTIVE,GROCERIES,1,1,0,0,False
MCH1446,1,Sunder-Sathe,DEPARTMENT_STORES,SOLE_PROPRIETOR,ACTIVE,5311,CHENNAI,TAMIL_NADU,3885.08,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH1447,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,304.52,ACTIVE | INACTIVE,GARMENTS | MEDICAL,2,2,0,0,True
MCH1448,1,TAK AND SONS,OTHER,SOLE_PROPRIETOR,ACTIVE,05999,MUMBAY,MAHARASHTRA,2897.23,ACTIVE,OTHER,1,1,1,0,False
MCH1449,1,"Chadha, Ramakrishnan and Badami",HOTEL_LODGING,PARTNERSHIP,SUSPENDED,7011,HYDERABAD,TELANGANA,1634.83,SUSPENDED,HOTEL_LODGING,1,1,0,1,False
MCH1450,1,"HORA, KUNDA AND DANI",DEPARTMENT_STORE,SOLE_PROPRIETOR,INACTIVE,5311,LUDHIANA,PUNJAB,1853.9,INACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH1454,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1592.02,ACTIVE,MISC_RETAIL | OTHER | RESTAURANT,1,3,0,0,True
MCH1456,1,Madan-Ganesh,APPAREL,INDIVIDUAL,ACTIVE,5699,AMRITSAR,PUNJAB,,ACTIVE,APPAREL,1,1,0,0,False
MCH1457,1,Shetty Group,OTHER,INDIVIDUAL,ACTIVE,5999,JALANDAR,PUNJAB,1159.43,ACTIVE,OTHER,1,1,0,0,False
MCH1458,1,Chatterjee-Saran,DEPARTMENT_STORES,SOLE_PROPRIETOR,INACTIVE,UNKNOWN,JALANDAR,PUNJAB,658.54,INACTIVE,DEPARTMENT_STORES,1,1,1,0,False
MCH1459,1,"Palla, Saini and Date",HOTEL,INDIVIDUAL,SUSPENDED,7011,LUDHIANA,PUNJAB,1582.79,SUSPENDED,HOTEL,1,1,0,1,False
MCH1462,1,Swamy Inc,CHEMIST,PRIVATE_LIMITED,INACTIVE,5912,JALANDAR,PUNJAB,1411.0,INACTIVE,CHEMIST,1,1,0,0,False
MCH1465,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,584.825,ACTIVE | SUSPENDED,FOOD | GARMENTS,2,2,0,1,True
MCH1469,1,"CHOUDHURY, JANI AND RAMASWAMY",BOOKS,SOLE_PROPRIETOR,ACTIVE,5942,BLR,KARNATAKA,416.0,ACTIVE,BOOKS,1,1,0,0,False
MCH1473,1,Lata-Khurana,MEDICAL_STORE,PARTNERSHIP,INACTIVE,,HYDERABAD,TELANGANA,326.76,INACTIVE,MEDICAL_STORE,1,1,1,0,False
MCH1474,1,"sami, sur and tank",TRANSPORTATION,PRIVATE_LIMITED,ACTIVE,04131,PUNE,MAHARASHTRA,1645.61,ACTIVE,TRANSPORTATION,1,1,1,0,False
MCH1475,1,"Bora, Bhakta and Aurora",DEPARTMENT_STORES,PRIVATE_LIMITED,ACTIVE,,CALCUTTA,WEST_BENGAL,1652.87,ACTIVE,DEPARTMENT_STORES,1,1,1,0,False
MCH1477,1,Ahluwalia-Devan,MEDICAL_STORE,PARTNERSHIP,ACTIVE,5912,JPR,RAJASTHAN,551.17,ACTIVE,MEDICAL_STORE,1,1,0,0,False
MCH1478,1,Sah0ta LLC,PHARMACIES,INDIVIDUAL,INACTIVE,5912,JAIPUR,RAJASTHAN,2037.0,INACTIVE,PHARMACIES,1,1,0,0,False
MCH1479,1,"Mandal, Barad and Srinivasan",BOOKS,PARTNERSHIP,ACTIVE,5942,KOLKATA,WEST_BENGAL,,ACTIVE,BOOKS,1,1,0,0,False
MCH1480,1,Bala-Magar,MISC_RETAIL,INDIVIDUAL,ACTIVE,05999,HYDERABAD,TELANGANA,,ACTIVE,MISC_RETAIL,1,1,1,0,False
MCH1482,1,"Bahri,SarinandHora",MISCELLANEOUS,PARTNERSHIP,SUSPENDED,5999,HYDERABAD,TELANGANA,1651.0,SUSPENDED,MISCELLANEOUS,1,1,0,1,False
MCH1483,1,Mohan-Kari,BOOKS,PRIVATE_LIMITED,ACTIVE,5942,AMRITSAR,PUNJAB,1901.08,ACTIVE,BOOKS,1,1,0,0,False
MCH1484,1,"Uppal, Butala and Tata",HOSPITALITY,INDIVIDUAL,ACTIVE,07011,BANGALORE,KARNATAKA,,ACTIVE,HOSPITALITY,1,1,1,0,False
MCH1488,1,"Chada, Gopal and Rajagopal",MOBILE_RECHARGE,SOLE_PROPRIETOR,ACTIVE,4814,JAIPUR,RAJASTHAN,1905.0,ACTIVE,MOBILE_RECHARGE,1,1,0,0,False
MCH1491,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1075.6,ACTIVE,APPAREL | TELECOM,1,2,0,0,True
MCH1492,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,4995.39,ACTIVE | SUSPENDED,MEDICAL | OTHER,2,2,1,1,True
MCH1493,1,"Kar, Nath and Koshy",BOOKS_STATIONERY,INDIVIDUAL,ACTIVE,5942,BLR,KARNATAKA,,ACTIVE,BOOKS_STATIONERY,1,1,0,0,False
MCH1494,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,7866.75,ACTIVE,MISC_RETAIL | RETAIL,1,2,0,0,True
MCH1497,1,Lanka PLC,MEDICAL,PRIVATE_LIMITED,ACTIVE,5912,ASR,PUNJAB,1817.0,ACTIVE,MEDICAL,1,1,0,0,False
MCH1498,1,Deo-Mand,RETAIL_OTHER,SOLE_PROPRIETOR,ACTIVE,5999,CHENNAI,TAMIL_NADU,1460.33,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH1501,1,Anand-Bhatt,TELECOM,PARTNERSHIP,ACTIVE,04814,HYDERABAD,TELANGANA,4185.6,ACTIVE,TELECOM,1,1,1,0,False
MCH1506,1,GANDHI-LOKE,PHARMACIES,PARTNERSHIP,ACTIVE,5912,CHENNAI,TAMIL_NADU,967.0,ACTIVE,PHARMACIES,1,1,0,0,False
MCH1509,1,"Rajan, Dash and Bora",TRANSPORTATION,PRIVATE_LIMITED,INACTIVE,,AMRITSAR,PUNJAB,806.0,INACTIVE,TRANSPORTATION,1,1,1,0,False
MCH1514,1,"Lata, Raja and Parsa",RETAIL,PRIVATE_LIMITED,ACTIVE,5311,JALANDHAR,PUNJAB,553.18,ACTIVE,RETAIL,1,1,0,0,False
MCH1515,1,"MALL, KARA AND SASTRY",CLOTHS,PARTNERSHIP,ACTIVE,5699,HYDERABAD,TELANGANA,,ACTIVE,CLOTHS,1,1,0,0,False
MCH1516,1,LOYAL AND SONS,MISC_RETAIL,PRIVATE_LIMITED,ACTIVE,5999,LDH,PUNJAB,1471.99,ACTIVE,MISC_RETAIL,1,1,0,0,False
MCH1518,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,909.655,ACTIVE | SUSPENDED,OTHER | TRANSPORTATION,2,2,0,1,True
MCH1522,1,Mody Inc,PHARMACY,SOLE_PROPRIETOR,ACTIVE,5912,JAIPUR,RAJASTHAN,631.57,ACTIVE,PHARMACY,1,1,0,0,False
