user_id,kyc_record_count,kyc_status_values,kyc_status_count,risk_segment_values,risk_segment_count,rejected_kyc_records,high_risk_kyc_records,pending_kyc_records,median_monthly_income,city_values,occupation_values,invalid_pan_records,invalid_aadhaar_records,latest_kyc_status,latest_risk_segment,latest_signup_timestamp,profile_inconsistency_flag
USR10516,2,VERIFIED,1,LOW,1,0,0,0,37134.0,ASR | BANGALORE,BUSINESS_OWNER | UNEMPLOYED,1,1,VERIFIED,LOW,2024-07-02 00:00:00,False
USR10520,1,VERIFIED,1,MEDIUM,1,0,0,0,,PUNE,UNEMPLOYED,0,1,VERIFIED,MEDIUM,2025-06-14 00:00:00,False
USR10523,2,VERIFIED,1,HIGH | MEDIUM,2,0,1,0,36118.0,AMRITSAR | JAIPUR,BUSINESS_OWNER | SELF_EMPLOYED,1,0,VERIFIED,HIGH,2025-12-20 00:00:00,True
USR10525,1,VERIFIED,1,UNKNOWN,1,0,0,0,43676.0,CHENNAI,UNEMPLOYED,0,0,VERIFIED,UNKNOWN,2025-06-25 00:00:00,False
USR10528,1,VERIFIED,1,HIGH,1,0,1,0,10561.0,JAIPUR,GIG_WORKER,0,1,VERIFIED,HIGH,,False
USR10529,1,VERIFIED,1,LOW,1,0,0,0,36463.0,LUDHIANA,GIG_WORKER,0,0,VERIFIED,LOW,,False
USR10536,1,VERIFIED,1,LOW,1,0,0,0,22958.0,MADRAS,BUSINESS_OWNER,0,0,VERIFIED,LOW,2025-05-26 00:00:00,False
USR10539,1,VERIFIED,1,LOW,1,0,0,0,15192.0,LUCKNOW,SALARIED,0,0,VERIFIED,LOW,2025-12-27 00:00:00,False
USR10542,1,VERIFIED,1,MEDIUM,1,0,0,0,28701.0,KOLKATA,STUDENT,0,0,VERIFIED,MEDIUM,2025-05-31 00:00:00,False
USR10547,1,PENDING,1,MEDIUM,1,0,0,1,,HYD,FREELANCER,0,1,PENDING,MEDIUM,2024-09-11 00:00:00,False
USR10548,1,VERIFIED,1,LOW,1,0,0,0,23317.0,CHENNAI,SELF_EMPLOYED,0,1,VERIFIED,LOW,,False
USR10549,1,PENDING,1,MEDIUM,1,0,0,1,21193.0,ASR,BUSINESS_OWNER,0,0,PENDING,MEDIUM,,False
USR10550,1,VERIFIED,1,LOW,1,0,0,0,36207.0,LUCKNOW,FARMER,0,0,VERIFIED,LOW,2025-03-24 00:00:00,False
USR10552,1,VERIFIED,1,MEDIUM,1,0,0,0,49724.0,MADRAS,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,,False
USR10554,1,REJECTED,1,MEDIUM,1,1,0,0,69971.0,AMRITSAR,BUSINESS_OWNER,0,0,REJECTED,MEDIUM,2024-08-31 00:00:00,False
USR10558,1,VERIFIED,1,LOW,1,0,0,0,20130.0,ASR,RETIRED,0,0,VERIFIED,LOW,2025-04-23 02:57:45,False
USR10560,1,VERIFIED,1,MEDIUM,1,0,0,0,23458.0,BENGALURU,FARMER,1,0,VERIFIED,MEDIUM,2024-08-25 01:59:00,False
USR10561,3,REJECTED | VERIFIED,2,LOW,1,2,0,0,36262.5,BANGALORE | MUMBAI,RETIRED | UNEMPLOYED,0,0,REJECTED,LOW,2024-10-25 08:14:00,True
USR10565,1,VERIFIED,1,LOW,1,0,0,0,19928.0,JALANDHAR,RETIRED,0,1,VERIFIED,LOW,2026-03-05 08:18:18,False
USR10568,1,VERIFIED,1,LOW,1,0,0,0,45586.0,AMRITSAR,STUDENT,0,0,VERIFIED,LOW,2024-01-12 00:00:00,False
USR10574,1,VERIFIED,1,LOW,1,0,0,0,22132.0,ASR,GIG_WORKER,0,0,VERIFIED,LOW,2025-06-26 00:23:00,False
USR10575,1,VERIFIED,1,LOW,1,0,0,0,22491.0,ASR,STUDENT,0,0,VERIFIED,LOW,2024-07-16 00:00:00,False
USR10577,1,REJECTED,1,LOW,1,1,0,0,,BANGALORE,SALARIED,0,0,REJECTED,LOW,2024-09-30 00:00:00,False
USR10578,1,PENDING,1,HIGH,1,0,1,1,10741.0,JPR,FARMER,1,0,PENDING,HIGH,2024-01-10 00:00:00,False
USR10579,1,VERIFIED,1,HIGH,1,0,1,0,24757.0,NEW_DELHI,SELF_EMPLOYED,0,1,VERIFIED,HIGH,2025-11-11 12:08:52,False
USR10580,1,VERIFIED,1,LOW,1,0,0,0,25832.0,BENGALURU,SALARIED,0,1,VERIFIED,LOW,2025-04-07 00:00:00,False
USR10583,1,VERIFIED,1,LOW,1,0,0,0,25652.0,HYD,SALARIED,1,0,VERIFIED,LOW,2024-02-23 00:00:00,False
USR10589,1,VERIFIED,1,LOW,1,0,0,0,7270.0,LUCKNOW,RETIRED,0,0,VERIFIED,LOW,,False
USR10593,2,PENDING | VERIFIED,2,LOW,1,0,0,1,30342.0,ASR,FREELANCER,0,0,VERIFIED,LOW,2024-12-24 00:00:00,True
USR10598,1,VERIFIED,1,LOW,1,0,0,0,35597.0,HYD,FREELANCER,1,1,VERIFIED,LOW,2025-11-25 00:00:00,False
USR10599,1,VERIFIED,1,LOW,1,0,0,0,,BENGALURU,STUDENT,0,1,VERIFIED,LOW,2025-07-28 00:00:00,False
USR10600,1,VERIFIED,1,UNKNOWN,1,0,0,0,29988.0,LUCKNOW,GIG_WORKER,0,0,VERIFIED,UNKNOWN,2025-10-01 15:57:52,False
USR10601,1,VERIFIED,1,LOW,1,0,0,0,33585.0,LDH,GIG_WORKER,0,0,VERIFIED,LOW,2024-04-01 09:04:49,False
USR10603,2,VERIFIED,1,LOW,1,0,0,0,51452.5,JALANDAR | LUDHIANA,RETIRED,1,0,VERIFIED,LOW,,False
USR10605,1,VERIFIED,1,HIGH,1,0,1,0,23116.0,LKO,RETIRED,0,1,VERIFIED,HIGH,2024-05-19 12:56:14,False
USR10610,1,PENDING,1,MEDIUM,1,0,0,1,20462.0,HYDERABAD,UNEMPLOYED,0,1,PENDING,MEDIUM,2026-02-26 00:00:00,False
USR10615,1,VERIFIED,1,HIGH,1,0,1,0,,HYD,BUSINESS_OWNER,0,0,VERIFIED,HIGH,2024-08-11 16:33:30,False
USR10621,1,VERIFIED,1,MEDIUM,1,0,0,0,,PUNE,STUDENT,0,1,VERIFIED,MEDIUM,2024-11-19 00:00:00,False
USR10622,1,VERIFIED,1,LOW,1,0,0,0,13193.0,JPR,SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-07-29 00:00:00,False
USR10623,1,VERIFIED,1,HIGH,1,0,1,0,135236.0,HYD,SALARIED,0,0,VERIFIED,HIGH,2024-04-19 00:00:00,False
USR10624,1,VERIFIED,1,LOW,1,0,0,0,44508.0,LUDHIANA,FREELANCER,0,1,VERIFIED,LOW,2025-11-02 03:47:43,False
USR10628,1,PENDING,1,LOW,1,0,0,1,30906.0,DELHI,FARMER,1,0,PENDING,LOW,,False
USR10629,1,VERIFIED,1,LOW,1,0,0,0,13303.0,LDH,SALARIED,0,1,VERIFIED,LOW,2024-06-04 00:00:00,False
USR10630,1,PENDING,1,HIGH,1,0,1,1,27281.0,HYDERABAD,UNEMPLOYED,0,0,PENDING,HIGH,2025-10-25 00:00:00,False
USR10633,1,VERIFIED,1,LOW,1,0,0,0,24401.0,DELHI,UNEMPLOYED,0,0,VERIFIED,LOW,2024-01-10 00:00:00,False
USR10637,1,REJECTED,1,MEDIUM,1,1,0,0,33970.0,HYD,SALARIED,0,0,REJECTED,MEDIUM,,False
USR10642,1,VERIFIED,1,LOW,1,0,0,0,28794.0,PUNE,FARMER,0,0,VERIFIED,LOW,,False
USR10644,1,PENDING,1,LOW,1,0,0,1,14238.0,LUCKNOW,GIG_WORKER,0,0,PENDING,LOW,2024-02-17 02:45:00,False
USR10648,2,PENDING | VERIFIED,2,HIGH | LOW,2,0,1,1,32584.0,POONA | PUNE,GIG_WORKER | SELF_EMPLOYED,0,0,PENDING,HIGH,2026-03-23 10:05:00,True
USR10650,1,VERIFIED,1,MEDIUM,1,0,0,0,33339.0,JAIPUR,STUDENT,0,1,VERIFIED,MEDIUM,2024-02-25 00:00:00,False
USR10651,1,REJECTED,1,MEDIUM,1,1,0,0,46134.0,MADRAS,SELF_EMPLOYED,0,0,REJECTED,MEDIUM,,False
USR10652,1,REJECTED,1,LOW,1,1,0,0,42475.0,BANGALORE,UNEMPLOYED,0,1,REJECTED,LOW,2024-09-27 00:00:00,False
USR10653,1,VERIFIED,1,LOW,1,0,0,0,57713.0,HYDERABAD,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR10657,1,VERIFIED,1,HIGH,1,0,1,0,11806.0,MUMBAI,GIG_WORKER,0,1,VERIFIED,HIGH,2024-01-11 00:06:36,False
USR10658,1,VERIFIED,1,HIGH,1,0,1,0,15303.0,LKO,FARMER,0,0,VERIFIED,HIGH,2025-07-09 23:18:26,False
USR10659,2,REJECTED | VERIFIED,2,HIGH | MEDIUM,2,1,1,0,14667.95,AMRITSAR | DELHI,BUSINESS_OWNER | RETIRED,1,1,REJECTED,HIGH,2025-09-21 10:53:00,True
USR10663,1,VERIFIED,1,LOW,1,0,0,0,46487.0,JALANDAR,SALARIED,0,0,VERIFIED,LOW,,False
USR10667,2,PENDING,1,LOW,1,0,0,2,15118.0,HYD | JAIPUR,FREELANCER | GIG_WORKER,0,0,PENDING,LOW,2025-11-28 00:00:00,False
USR10668,1,VERIFIED,1,LOW,1,0,0,0,18657.0,DELHI,FREELANCER,0,0,VERIFIED,LOW,,False
USR10674,1,VERIFIED,1,LOW,1,0,0,0,14059.0,JALANDHAR,UNEMPLOYED,0,0,VERIFIED,LOW,2026-03-17 00:00:00,False
USR10677,2,REJECTED | VERIFIED,2,MEDIUM,1,1,0,0,13681.0,LKO,SALARIED,2,0,REJECTED,MEDIUM,2024-12-15 00:20:09,True
USR10680,1,VERIFIED,1,MEDIUM,1,0,0,0,19091.0,LUCKNOW,BUSINESS_OWNER,1,1,VERIFIED,MEDIUM,2024-02-09 01:42:24,False
USR10690,1,VERIFIED,1,LOW,1,0,0,0,94352.0,DELHI,UNEMPLOYED,0,0,VERIFIED,LOW,2025-12-16 17:15:57,False
USR10691,1,VERIFIED,1,HIGH,1,0,1,0,44568.0,HYD,BUSINESS_OWNER,0,0,VERIFIED,HIGH,2025-03-04 00:00:00,False
USR10694,2,VERIFIED,1,LOW,1,0,0,0,10850.05,AMRITSAR | POONA,FREELANCER | STUDENT,0,1,VERIFIED,LOW,2025-01-13 03:44:27,False
USR10695,1,VERIFIED,1,MEDIUM,1,0,0,0,14790.0,JAIPUR,FREELANCER,0,0,VERIFIED,MEDIUM,,False
USR10702,1,VERIFIED,1,LOW,1,0,0,0,18833.0,JALANDHAR,FREELANCER,0,1,VERIFIED,LOW,2024-04-27 00:05:00,False
USR10703,1,PENDING,1,HIGH,1,0,1,1,,CALCUTTA,BUSINESS_OWNER,0,1,PENDING,HIGH,2024-02-24 21:33:58,False
USR10704,1,PENDING,1,LOW,1,0,0,1,19321.0,JALANDHAR,UNEMPLOYED,0,0,PENDING,LOW,,False
USR10709,1,VERIFIED,1,LOW,1,0,0,0,17815.0,MUMBAI,FREELANCER,0,0,VERIFIED,LOW,2024-10-21 12:44:00,False
USR10711,2,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,21289.5,HYDERABAD | NEW_DELHI,SELF_EMPLOYED | UNEMPLOYED,0,2,PENDING,LOW,2026-02-24 09:34:41,True
USR10712,1,VERIFIED,1,MEDIUM,1,0,0,0,,MUMBAY,STUDENT,0,0,VERIFIED,MEDIUM,2024-08-18 00:00:00,False
USR10716,1,PENDING,1,LOW,1,0,0,1,43.7,HYDERABAD,BUSINESS_OWNER,1,0,PENDING,LOW,,False
USR10718,1,VERIFIED,1,MEDIUM,1,0,0,0,16389.0,BOMBAY,UNEMPLOYED,0,0,VERIFIED,MEDIUM,,False
USR10726,1,VERIFIED,1,LOW,1,0,0,0,63250.0,NEW_DELHI,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-09-01 00:00:00,False
USR10728,1,VERIFIED,1,UNKNOWN,1,0,0,0,66591.0,KOLKATA,SELF_EMPLOYED,0,0,VERIFIED,UNKNOWN,2024-02-13 00:00:00,False
USR10732,1,VERIFIED,1,LOW,1,0,0,0,24399.0,DELHI,BUSINESS_OWNER,0,1,VERIFIED,LOW,2024-04-19 12:07:00,False
USR10733,3,VERIFIED,1,LOW | MEDIUM,2,0,0,0,28389.0,CALCUTTA | HYD | LUDHIANA,RETIRED | SALARIED | SELF_EMPLOYED,0,2,VERIFIED,LOW,2025-08-07 06:55:32,True
USR10741,1,VERIFIED,1,LOW,1,0,0,0,24241.0,DELHI,FREELANCER,0,0,VERIFIED,LOW,2025-07-30 05:59:03,False
USR10742,1,VERIFIED,1,LOW,1,0,0,0,38851.0,BOMBAY,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR10746,1,VERIFIED,1,LOW,1,0,0,0,25386.0,KOLKATA,GIG_WORKER,0,0,VERIFIED,LOW,2024-02-17 00:00:00,False
USR10747,1,PENDING,1,LOW,1,0,0,1,27896.0,LUCKNOW,STUDENT,0,0,PENDING,LOW,2024-11-17 08:13:35,False
USR10750,1,VERIFIED,1,UNKNOWN,1,0,0,0,,LUDHIANA,FREELANCER,1,0,VERIFIED,UNKNOWN,2024-12-02 17:54:32,False
USR10758,2,PENDING | VERIFIED,2,HIGH | MEDIUM,2,0,1,1,25232.0,HYDERABAD | JAIPUR,GIG_WORKER | SALARIED,0,1,VERIFIED,HIGH,2024-09-16 00:00:00,True
USR10759,2,VERIFIED,1,HIGH | MEDIUM,2,0,1,0,22474.0,ASR | DELHI,BUSINESS_OWNER,0,1,VERIFIED,HIGH,2024-07-06 00:00:00,True
USR10760,1,REJECTED,1,LOW,1,1,0,0,28338.0,KOLKATA,STUDENT,0,1,REJECTED,LOW,2024-01-15 00:04:02,False
USR10765,4,PENDING | REJECTED | VERIFIED,3,HIGH | LOW | MEDIUM,3,1,1,1,36645.5,HYDERABAD | LUCKNOW | MUMBAI,SELF_EMPLOYED | STUDENT | UNEMPLOYED,0,1,PENDING,LOW,2024-06-30 00:00:00,True
USR10766,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,59.8,NEW_DELHI | PUNE,BUSINESS_OWNER | GIG_WORKER,1,1,VERIFIED,MEDIUM,2025-11-07 21:59:00,True
USR10775,2,PENDING | VERIFIED,2,LOW | UNKNOWN,2,0,0,1,,JAIPUR | LDH,RETIRED | UNEMPLOYED,0,0,PENDING,UNKNOWN,2025-11-09 07:43:22,True
USR10780,1,PENDING,1,LOW,1,0,0,1,12121.0,JAIPUR,UNEMPLOYED,0,0,PENDING,LOW,2024-11-13 04:26:00,False
USR10785,1,VERIFIED,1,HIGH,1,0,1,0,,HYDERABAD,GIG_WORKER,0,0,VERIFIED,HIGH,2024-12-12 21:00:51,False
USR10790,1,PENDING,1,LOW,1,0,0,1,12149.0,LUDHIANA,GIG_WORKER,0,0,PENDING,LOW,2025-01-04 00:00:00,False
USR10799,1,PENDING,1,MEDIUM,1,0,0,1,27782.0,LUCKNOW,UNEMPLOYED,0,0,PENDING,MEDIUM,2025-12-28 00:00:00,False
USR10800,2,VERIFIED,1,LOW,1,0,0,0,17446.0,BLR | LUCKNOW,FREELANCER,0,1,VERIFIED,LOW,2024-05-07 00:00:00,False
USR10804,1,VERIFIED,1,UNKNOWN,1,0,0,0,22601.0,AMRITSAR,STUDENT,0,1,VERIFIED,UNKNOWN,,False
USR10807,1,VERIFIED,1,MEDIUM,1,0,0,0,38726.0,JALANDHAR,GIG_WORKER,0,0,VERIFIED,MEDIUM,2024-01-09 00:00:00,False
USR10811,1,PENDING,1,MEDIUM,1,0,0,1,24892.0,AMRITSAR,FREELANCER,0,0,PENDING,MEDIUM,2025-04-04 00:00:00,False
USR10816,2,VERIFIED,1,HIGH | LOW,2,0,1,0,30596.0,AMRITSAR | MUMBAI,BUSINESS_OWNER | FARMER,0,0,VERIFIED,LOW,2025-08-11 00:00:00,True
USR10818,3,VERIFIED,1,LOW | MEDIUM,2,0,0,0,23382.0,CHENNAI | LKO,FREELANCER | UNEMPLOYED,0,0,VERIFIED,MEDIUM,2025-04-16 00:00:00,True
USR10830,1,VERIFIED,1,LOW,1,0,0,0,42607.0,MADRAS,RETIRED,1,0,VERIFIED,LOW,2026-03-16 00:00:00,False
USR10833,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,21005.35,JAIPUR | MUMBAY,FREELANCER | SALARIED,0,0,VERIFIED,LOW,2026-02-21 00:00:00,True
USR10836,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,19411.0,LUCKNOW,GIG_WORKER | UNEMPLOYED,0,2,VERIFIED,LOW,2025-04-23 00:00:00,True
USR10838,1,VERIFIED,1,HIGH,1,0,1,0,,HYDERABAD,GIG_WORKER,1,1,VERIFIED,HIGH,2024-12-21 00:00:00,False
USR10840,2,PENDING | VERIFIED,2,HIGH | UNKNOWN,2,0,1,1,12748.0,CHENNAI | LUDHIANA,FARMER | RETIRED,1,0,VERIFIED,HIGH,2025-03-01 00:00:00,True
USR10841,1,VERIFIED,1,MEDIUM,1,0,0,0,19165.0,LUDHIANA,RETIRED,0,0,VERIFIED,MEDIUM,2024-12-15 00:00:00,False
USR10845,1,REJECTED,1,MEDIUM,1,1,0,0,,PUNE,SALARIED,0,0,REJECTED,MEDIUM,2026-03-26 00:00:00,False
USR10847,1,VERIFIED,1,LOW,1,0,0,0,46564.0,CALCUTTA,FREELANCER,0,0,VERIFIED,LOW,2026-02-02 11:53:58,False
USR10848,1,VERIFIED,1,LOW,1,0,0,0,26577.0,MUMBAI,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-05-10 00:00:00,False
USR10850,1,VERIFIED,1,MEDIUM,1,0,0,0,23671.0,NEW_DELHI,FARMER,0,1,VERIFIED,MEDIUM,2024-12-17 17:41:00,False
USR10852,1,PENDING,1,LOW,1,0,0,1,24273.0,LKO,FREELANCER,0,0,PENDING,LOW,2025-07-15 00:00:00,False
USR10855,1,REJECTED,1,HIGH,1,1,1,0,23826.0,NEW_DELHI,SALARIED,0,0,REJECTED,HIGH,2024-06-08 00:48:56,False
USR10858,1,VERIFIED,1,HIGH,1,0,1,0,18702.0,JAIPUR,STUDENT,1,1,VERIFIED,HIGH,2025-07-21 00:00:00,False
USR10859,2,VERIFIED,1,LOW,1,0,0,0,34173.0,HYD | JALANDHAR,GIG_WORKER,0,0,VERIFIED,LOW,2026-02-20 02:15:00,False
USR10860,1,VERIFIED,1,LOW,1,0,0,0,32866.0,BLR,STUDENT,0,0,VERIFIED,LOW,2024-03-13 00:00:00,False
USR10861,1,VERIFIED,1,MEDIUM,1,0,0,0,,AMRITSAR,SALARIED,0,1,VERIFIED,MEDIUM,2025-08-25 01:03:15,False
USR10862,1,REJECTED,1,LOW,1,1,0,0,17330.0,LKO,FREELANCER,0,1,REJECTED,LOW,2024-06-13 00:00:00,False
USR10868,1,PENDING,1,LOW,1,0,0,1,26299.0,MUMBAI,UNEMPLOYED,0,0,PENDING,LOW,,False
USR10872,1,VERIFIED,1,LOW,1,0,0,0,,JAIPUR,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR10874,1,VERIFIED,1,MEDIUM,1,0,0,0,,JPR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2026-01-24 00:00:00,False
USR10878,1,VERIFIED,1,LOW,1,0,0,0,38230.0,HYD,STUDENT,0,0,VERIFIED,LOW,2024-02-19 00:00:00,False
USR10887,1,VERIFIED,1,MEDIUM,1,0,0,0,20994.0,HYDERABAD,FARMER,1,0,VERIFIED,MEDIUM,2024-06-03 16:01:48,False
USR10888,2,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,1,55945.5,CALCUTTA | LKO,BUSINESS_OWNER | SELF_EMPLOYED,0,1,VERIFIED,LOW,2024-04-30 00:00:00,True
USR10891,1,VERIFIED,1,LOW,1,0,0,0,39912.0,BANGALORE,FREELANCER,0,1,VERIFIED,LOW,2025-09-21 00:00:00,False
USR10892,1,REJECTED,1,LOW,1,1,0,0,22682.0,LUDHIANA,SELF_EMPLOYED,1,0,REJECTED,LOW,,False
USR10900,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,,BOMBAY,SALARIED,0,2,REJECTED,LOW,2024-01-04 00:00:00,True
USR10904,1,VERIFIED,1,MEDIUM,1,0,0,0,32677.0,JALANDAR,SALARIED,0,0,VERIFIED,MEDIUM,2025-04-03 00:00:00,False
USR10909,2,VERIFIED,1,LOW,1,0,0,0,,BANGALORE | LDH,SELF_EMPLOYED | UNEMPLOYED,0,0,VERIFIED,LOW,2025-12-24 06:28:54,False
USR10911,1,VERIFIED,1,MEDIUM,1,0,0,0,,BLR,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,2024-10-30 00:00:00,False
USR10912,1,VERIFIED,1,HIGH,1,0,1,0,,MUMBAI,FREELANCER,0,0,VERIFIED,HIGH,,False
USR10914,1,REJECTED,1,MEDIUM,1,1,0,0,18.8,POONA,SALARIED,0,0,REJECTED,MEDIUM,,False
USR10919,1,VERIFIED,1,LOW,1,0,0,0,11.3,NEW_DELHI,FARMER,0,0,VERIFIED,LOW,2025-11-16 00:00:00,False
USR10921,1,VERIFIED,1,LOW,1,0,0,0,47725.0,BENGALURU,FARMER,0,1,VERIFIED,LOW,2024-01-24 00:00:00,False
USR10922,1,VERIFIED,1,LOW,1,0,0,0,17527.0,LUCKNOW,BUSINESS_OWNER,0,1,VERIFIED,LOW,2024-12-26 00:00:00,False
USR10924,1,VERIFIED,1,LOW,1,0,0,0,93167.0,BLR,BUSINESS_OWNER,0,0,VERIFIED,LOW,,False
USR10926,1,VERIFIED,1,LOW,1,0,0,0,25743.0,JAIPUR,GIG_WORKER,0,0,VERIFIED,LOW,2024-09-16 03:36:33,False
USR10927,1,VERIFIED,1,LOW,1,0,0,0,44099.0,CALCUTTA,BUSINESS_OWNER,0,0,VERIFIED,LOW,,False
USR10929,2,VERIFIED,1,MEDIUM,1,0,0,0,21803.5,DELHI,BUSINESS_OWNER | FARMER,0,0,VERIFIED,MEDIUM,2025-11-26 00:00:00,False
USR10934,3,PENDING | VERIFIED,2,HIGH | LOW,2,0,1,1,68894.0,JALANDAR | LUCKNOW,SALARIED | STUDENT,0,0,PENDING,LOW,2024-04-17 00:00:00,True
USR10938,1,PENDING,1,LOW,1,0,0,1,,MUMBAI,FARMER,0,0,PENDING,LOW,2025-10-16 00:00:00,False
USR10939,2,PENDING,1,LOW,1,0,0,2,,CHENNAI,FARMER,0,0,PENDING,LOW,,False
USR10941,1,VERIFIED,1,UNKNOWN,1,0,0,0,16.6,CHENNAI,UNEMPLOYED,0,0,VERIFIED,UNKNOWN,2025-02-02 00:00:00,False
USR10943,3,PENDING | VERIFIED,2,HIGH | LOW,2,0,1,1,31663.0,HYD | JPR,FREELANCER | GIG_WORKER,0,3,VERIFIED,LOW,2024-12-25 00:00:00,True
USR10947,1,PENDING,1,LOW,1,0,0,1,36911.0,LKO,FREELANCER,0,0,PENDING,LOW,2024-06-10 00:00:00,False
USR10954,1,VERIFIED,1,UNKNOWN,1,0,0,0,14406.0,PUNE,UNEMPLOYED,0,0,VERIFIED,UNKNOWN,2024-09-20 00:00:00,False
USR10955,1,PENDING,1,LOW,1,0,0,1,37896.0,PUNE,BUSINESS_OWNER,0,0,PENDING,LOW,2025-11-04 20:03:19,False
USR10958,1,VERIFIED,1,LOW,1,0,0,0,7327.0,DELHI,RETIRED,0,0,VERIFIED,LOW,2025-08-30 21:27:10,False
USR10959,1,VERIFIED,1,LOW,1,0,0,0,56198.0,BLR,FARMER,0,1,VERIFIED,LOW,,False
USR10960,1,VERIFIED,1,LOW,1,0,0,0,,LUCKNOW,SALARIED,0,1,VERIFIED,LOW,2026-01-14 10:07:00,False
USR10962,1,VERIFIED,1,MEDIUM,1,0,0,0,30687.0,JALANDHAR,STUDENT,0,0,VERIFIED,MEDIUM,2025-07-23 00:00:00,False
USR10965,1,VERIFIED,1,MEDIUM,1,0,0,0,,BENGALURU,STUDENT,1,0,VERIFIED,MEDIUM,2024-02-23 00:00:00,False
USR10968,1,VERIFIED,1,LOW,1,0,0,0,46782.0,JAIPUR,STUDENT,0,0,VERIFIED,LOW,2025-05-27 07:52:26,False
USR10972,1,PENDING,1,MEDIUM,1,0,0,1,20989.0,PUNE,SELF_EMPLOYED,0,1,PENDING,MEDIUM,,False
USR10976,1,VERIFIED,1,LOW,1,0,0,0,27902.0,CHENNAI,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-10-25 18:05:00,False
USR10978,1,VERIFIED,1,LOW,1,0,0,0,34930.0,PUNE,UNEMPLOYED,0,0,VERIFIED,LOW,2024-07-30 00:00:00,False
USR10981,1,VERIFIED,1,UNKNOWN,1,0,0,0,24745.0,MADRAS,GIG_WORKER,0,0,VERIFIED,UNKNOWN,2024-11-22 07:16:37,False
USR10982,1,VERIFIED,1,UNKNOWN,1,0,0,0,,LKO,FARMER,0,0,VERIFIED,UNKNOWN,,False
USR10986,1,VERIFIED,1,LOW,1,0,0,0,11191.0,CHENNAI,RETIRED,1,0,VERIFIED,LOW,2024-11-01 00:00:00,False
USR10998,1,VERIFIED,1,LOW,1,0,0,0,37747.0,BENGALURU,FARMER,0,0,VERIFIED,LOW,2025-05-20 20:21:27,False
USR11002,1,VERIFIED,1,MEDIUM,1,0,0,0,,JALANDAR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2026-01-30 21:29:05,False
USR11005,3,VERIFIED,1,LOW | MEDIUM,2,0,0,0,44042.0,HYD | JALANDAR | MADRAS,GIG_WORKER | SELF_EMPLOYED | STUDENT,2,1,VERIFIED,MEDIUM,2025-07-28 14:45:11,True
USR11006,1,VERIFIED,1,LOW,1,0,0,0,31498.0,JAIPUR,UNEMPLOYED,0,0,VERIFIED,LOW,2025-04-20 15:54:00,False
USR11007,1,VERIFIED,1,MEDIUM,1,0,0,0,29551.0,BENGALURU,RETIRED,0,0,VERIFIED,MEDIUM,2024-04-30 00:00:00,False
USR11008,1,VERIFIED,1,HIGH,1,0,1,0,100238.0,LUCKNOW,STUDENT,0,0,VERIFIED,HIGH,,False
USR11012,1,REJECTED,1,LOW,1,1,0,0,,LUCKNOW,FARMER,0,0,REJECTED,LOW,2025-05-02 13:23:39,False
USR11013,1,PENDING,1,LOW,1,0,0,1,66165.0,CHENNAI,BUSINESS_OWNER,0,0,PENDING,LOW,2024-03-21 00:00:00,False
USR11014,1,VERIFIED,1,MEDIUM,1,0,0,0,40273.0,LUDHIANA,SELF_EMPLOYED,0,0,VERIFIED,MEDIUM,2026-03-05 21:19:35,False
USR11015,1,VERIFIED,1,LOW,1,0,0,0,24323.0,JALANDAR,RETIRED,0,1,VERIFIED,LOW,2024-06-30 00:00:00,False
USR11016,1,VERIFIED,1,LOW,1,0,0,0,,KOLKATA,GIG_WORKER,0,0,VERIFIED,LOW,2024-11-26 00:00:00,False
USR11020,1,REJECTED,1,HIGH,1,1,1,0,69975.0,DELHI,UNEMPLOYED,0,0,REJECTED,HIGH,2025-02-22 00:00:00,False
USR11021,1,VERIFIED,1,LOW,1,0,0,0,23773.0,POONA,UNEMPLOYED,0,0,VERIFIED,LOW,2024-07-30 00:00:00,False
USR11025,1,VERIFIED,1,LOW,1,0,0,0,13728.0,KOLKATA,FREELANCER,0,0,VERIFIED,LOW,2025-09-23 00:00:00,False
USR11028,1,VERIFIED,1,UNKNOWN,1,0,0,0,47855.0,HYDERABAD,SELF_EMPLOYED,0,0,VERIFIED,UNKNOWN,,False
USR11029,1,VERIFIED,1,UNKNOWN,1,0,0,0,27200.0,LDH,FREELANCER,0,1,VERIFIED,UNKNOWN,2025-09-14 00:00:00,False
