merchant_id,transaction_count,total_transaction_value,average_transaction_value,unique_users,failed_transaction_count,chargeback_count,chargeback_amount,high_severity_chargeback_count,identity_mismatch_count,disconnected_relationship_count,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag,chargeback_records_per_transaction,chargeback_rate_eligible,chargeback_rate_min_volume,ticket_size_variance_ratio,high_chargeback_rate_flag,high_chargeback_activity_flag,risk_signal_count,risk_explanations,investigation_priority
MCH5284,2.0,13167.0,6583.5,2.0,0.0,1.0,1402.12,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4709,2.0,8772.17,8772.17,2.0,0.0,1.0,2406.17,0.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,649.1899999999999,ACTIVE,PHONE_SERVICE | TRAVEL,1.0,2.0,0.0,0.0,True,0.5,False,,13.512484788736735,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH7007,4.0,51395.87,12848.9675,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sastry-Soni,HOTELS,SOLE_PROPRIETOR,INACTIVE,7011,CHENNAI,TAMIL_NADU,,INACTIVE,HOTELS,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4407,5.0,68913.56,13782.712,5.0,1.0,1.0,1019.25,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.2,True,0.2,,True,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; high chargeback activity at at least 5 transactions,ELEVATED_REVIEW
MCH7112,1.0,10845.23,10845.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8118,1.0,3508.28,3508.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9010,2.0,22878.809999999998,11439.404999999999,2.0,0.0,1.0,1093.6,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2487,2.0,27509.71,13754.855,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1637.57,ACTIVE | INACTIVE,FOOD | HOTEL,2.0,2.0,1.0,0.0,True,0.0,False,,8.399552385546878,False,False,1,inconsistent merchant-master records,WATCH
MCH5481,1.0,15023.8,15023.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6188,2.0,8855.279999999999,4427.639999999999,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1956.0,ACTIVE,HOTEL_LODGING | TRANSPRT,1.0,2.0,0.0,0.0,True,0.0,False,,2.26361963190184,False,False,1,inconsistent merchant-master records,WATCH
MCH6141,2.0,41348.740000000005,20674.370000000003,2.0,0.0,1.0,378.3,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH1710,4.0,58852.42,14713.105,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,673.25,ACTIVE,FOOD | PHARMACIES,1.0,2.0,0.0,0.0,True,0.0,False,,21.853850724099516,False,False,1,inconsistent merchant-master records,WATCH
MCH4452,4.0,64811.119999999995,16202.779999999999,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9191,2.0,23039.59,11519.795,2.0,0.0,1.0,1181.22,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2827,3.0,37848.509999999995,12616.169999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bala-Bhatti,MISCELLANEOUS,INDIVIDUAL,INACTIVE,5999,BANGALORE,KARNATAKA,381.0,INACTIVE,MISCELLANEOUS,1.0,1.0,0.0,0.0,False,0.0,False,,33.11330708661417,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4643,4.0,45124.99,15041.663333333332,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,551.11,ACTIVE | SUSPENDED,BOOKS | HOTEL | TRANSPRT,2.0,3.0,0.0,1.0,True,0.0,False,,27.293395752814014,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH1513,4.0,70612.72,17653.18,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7869,3.0,21532.51,7177.503333333333,3.0,0.0,1.0,6779.18,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4564,5.0,69981.05,13996.210000000001,5.0,0.0,1.0,1302.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.2,True,0.2,,True,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; high chargeback activity at at least 5 transactions,ELEVATED_REVIEW
MCH8082,5.0,60655.7,12131.14,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Contractor and Sons,HOSPITALITY,SOLE_PROPRIETOR,ACTIVE,7011,AMRITSAR,PUNJAB,4480.58,ACTIVE,HOSPITALITY,1.0,1.0,0.0,0.0,False,0.0,True,0.0,2.7074932263233777,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2804,3.0,53334.56,17778.186666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4744,3.0,46747.8,15582.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Tiwari-Bedi,STATIONERY,SOLE_PROPRIETOR,INACTIVE,5942,POONA,MAHARASHTRA,1636.0,INACTIVE,STATIONERY,1.0,1.0,0.0,0.0,False,0.0,False,,9.52481662591687,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8306,3.0,46126.22,15375.406666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,4131,MULTIPLE_VALUES,MULTIPLE_VALUES,67.35,ACTIVE | INACTIVE | SUSPENDED,HOSPITALITY | TRANSPORT,3.0,2.0,2.0,1.0,True,0.0,False,,228.2911160603811,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH6790,3.0,50346.03999999999,16782.013333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1015,6.0,50355.08,10071.016,6.0,0.0,1.0,856.42,0.0,1.0,1.0,1.0,Mannan-Subramaniam,HOTELS,INDIVIDUAL,ACTIVE,7011,HYD,TELANGANA,,ACTIVE,HOTELS,1.0,1.0,0.0,0.0,False,0.16666666666666666,True,0.16666666666666666,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH1795,4.0,36503.35,12167.783333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1501,4.0,65401.56,16350.39,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Anand-Bhatt,TELECOM,PARTNERSHIP,ACTIVE,04814,HYDERABAD,TELANGANA,4185.6,ACTIVE,TELECOM,1.0,1.0,1.0,0.0,False,0.0,False,,3.906343176605504,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5199,2.0,12262.2,6131.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5735,4.0,40926.659999999996,10231.664999999999,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6677,5.0,58642.07,11728.414,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"DESHMUKH, CHOUDHRY AND LAD",MEDICAL_STORE,PRIVATE_LIMITED,INACTIVE,5912,JALANDHAR,PUNJAB,2949.0,INACTIVE,MEDICAL_STORE,1.0,1.0,0.0,0.0,False,0.0,True,0.0,3.9770817226178368,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3069,3.0,46588.6,15529.533333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MAGAR INC,FASHION,INDIVIDUAL,ACTIVE,5699,MUMBAY,MAHARASHTRA,5346.85,ACTIVE,FASHION,1.0,1.0,0.0,0.0,False,0.0,False,,2.904426593851208,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9778,3.0,31587.219999999998,10529.073333333332,3.0,0.0,1.0,388.0,1.0,1.0,1.0,1.0,"chandra, subramanian and borde",BOOK_STORE,PRIVATE_LIMITED,ACTIVE,5942,BENGALURU,KARNATAKA,2313.1,ACTIVE,BOOK_STORE,1.0,1.0,0.0,0.0,False,0.3333333333333333,False,,4.551931751041171,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8529,3.0,63919.56,21306.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1269.3049999999998,ACTIVE | INACTIVE,PHONE_SERVICE | STATIONERY,2.0,2.0,0.0,0.0,True,0.0,False,,16.78597342640264,False,False,1,inconsistent merchant-master records,WATCH
MCH1367,2.0,13490.61,6745.305,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2628,3.0,38820.67,12940.223333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Muni PLC,DEPT_STORE,INDIVIDUAL,ACTIVE,,PUNE,MAHARASHTRA,,ACTIVE,DEPT_STORE,1.0,1.0,1.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4921,6.0,108205.74,18034.29,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1941,1.0,13869.97,13869.97,1.0,0.0,1.0,385.53,0.0,1.0,1.0,1.0,Bath-Sunder,TELECOM,SOLE_PROPRIETOR,SUSPENDED,4814,JAIPUR,RAJASTHAN,,SUSPENDED,TELECOM,1.0,1.0,0.0,1.0,False,1.0,False,,,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; suspended merchant-master status,ELEVATED_REVIEW
MCH3240,2.0,45038.36,22519.18,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"roy, dash and bobal",GROCERY_STORE,PARTNERSHIP,ACTIVE,5411,PUNE,MAHARASHTRA,1077.02,ACTIVE,GROCERY_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,20.908785352175446,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6418,3.0,28119.22,9373.073333333334,3.0,0.0,2.0,3821.1099999999997,0.0,2.0,2.0,1.0,Doctor Ltd,HOTELS,SOLE_PROPRIETOR,ACTIVE,7011,JALANDHAR,PUNJAB,1362.45,ACTIVE,HOTELS,1.0,1.0,0.0,0.0,False,0.6666666666666666,False,,6.8795723390460815,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH7071,4.0,35095.8,8773.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8149,3.0,27516.350000000002,9172.116666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Chandran, Mander and Parmar",FOOD_SERVICES,PARTNERSHIP,ACTIVE,5812,KOLKATA,WEST_BENGAL,1378.0,ACTIVE,FOOD_SERVICES,1.0,1.0,0.0,0.0,False,0.0,False,,6.656107885824867,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5558,2.0,20284.02,10142.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Rao, Sidhu and Barad",HOSPITALITY,PARTNERSHIP,ACTIVE,7011,ASR,PUNJAB,626.0,ACTIVE,HOSPITALITY,1.0,1.0,0.0,0.0,False,0.0,False,,16.20129392971246,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6805,4.0,48468.62,12117.155,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Dora Ltd,DEPARTMENT_STORE,PRIVATE_LIMITED,ACTIVE,05311,MUMBAI,MAHARASHTRA,371.73,ACTIVE,DEPARTMENT_STORE,1.0,1.0,1.0,0.0,False,0.0,False,,32.59665617518091,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6302,7.0,57764.32,9627.386666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Gour-Rattan,TRANSPRT,INDIVIDUAL,ACTIVE,04131,HYDERABAD,TELANGANA,966.01,ACTIVE,TRANSPRT,1.0,1.0,1.0,0.0,False,0.0,True,0.0,9.966135616263463,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4223,1.0,15791.16,15791.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"Bajwa, Khurana and Sinha",RETAIL,SOLE_PROPRIETOR,MULTIPLE_VALUES,MISC,BENGALURU,KARNATAKA,585.1,ACTIVE | INACTIVE,RETAIL,2.0,1.0,2.0,0.0,True,0.0,False,,26.988822423517345,False,False,1,inconsistent merchant-master records,WATCH
MCH2050,3.0,20358.6,6786.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6029,2.0,13792.49,6896.245,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2661,1.0,9676.31,9676.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5778,4.0,46112.83,11528.2075,4.0,0.0,1.0,782.96,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.25,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2471,1.0,1111.0,1111.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1891.6,ACTIVE,BOOKS_STATIONERY | HOTEL,1.0,2.0,0.0,0.0,True,0.0,False,,0.5873334743074646,False,False,1,inconsistent merchant-master records,WATCH
MCH5820,2.0,16348.45,16348.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9008,4.0,71285.23999999999,17821.309999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"GOUR, AMBLE AND BAKSHI",GROCERY_STORES,SOLE_PROPRIETOR,ACTIVE,5411,AMRITSAR,PUNJAB,1167.35,ACTIVE,GROCERY_STORES,1.0,1.0,0.0,0.0,False,0.0,False,,15.26646678374095,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8566,5.0,79347.06999999999,15869.413999999999,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Magar-Kota,TRANSPRT,PARTNERSHIP,ACTIVE,4131,ASR,PUNJAB,1353.18,ACTIVE,TRANSPRT,1.0,1.0,0.0,0.0,False,0.0,True,0.0,11.727496711450064,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4954,3.0,33176.46,16588.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7628,3.0,25185.300000000003,8395.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MAHARASHTRA,4737.755,ACTIVE | SUSPENDED,GROCERY_STORE | PHONE_SERVICE,2.0,2.0,1.0,1.0,True,0.0,False,,1.7719573933223647,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH3234,4.0,58364.369999999995,14591.092499999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Lad Inc,MOBILE_RECHARGE,INDIVIDUAL,ACTIVE,,CALCUTTA,WEST_BENGAL,,ACTIVE,MOBILE_RECHARGE,1.0,1.0,1.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8289,6.0,68764.28,11460.713333333333,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Ch0udhury, Chakrabarti and Kha1sa",TRANSPORT,SOLE_PROPRIETOR,ACTIVE,4131,LUCKNOW,UTTAR_PRADESH,954.52,ACTIVE,TRANSPORT,1.0,1.0,0.0,0.0,False,0.0,True,0.0,12.006781768148738,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5002,3.0,33481.38,11160.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7697,8.0,114188.04000000001,14273.505000000001,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.125,True,0.125,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH7221,5.0,52846.33,10569.266,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4135,5.0,66924.64,13384.928,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,sunder ltd,GROCERY,PARTNERSHIP,ACTIVE,5411,LUDHIANA,PUNJAB,6745.05,ACTIVE,GROCERY,1.0,1.0,0.0,0.0,False,0.0,True,0.0,1.9844075284838512,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2527,6.0,90003.9,15000.65,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7236,3.0,29240.43,9746.81,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,1035.72,ACTIVE,FASHION | RESTAURANT,1.0,2.0,0.0,0.0,True,0.0,False,,9.410661182558991,False,False,1,inconsistent merchant-master records,WATCH
MCH2968,4.0,61220.58,15305.145,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5051,4.0,46782.29,11695.5725,4.0,0.0,1.0,4940.0,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.25,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3192,1.0,3235.55,3235.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4458,4.0,31628.879999999997,7907.219999999999,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,"Gola, Dixit and Banik",GROCERY_STORE,SOLE_PROPRIETOR,ACTIVE,5411,AMRITSAR,PUNJAB,991.85,ACTIVE,GROCERY_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,7.972193376014517,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9903,3.0,41788.02,20894.01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4195,4.0,44765.47,11191.3675,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7633,4.0,49021.25,12255.3125,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8297,3.0,54844.22,18281.406666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,618.85,ACTIVE | INACTIVE | SUSPENDED,BOOK_STORE | MEDICAL | MOBILE_RECHARGE | RETAIL | TRAVEL,3.0,5.0,1.0,1.0,True,0.0,False,,29.540933451832696,False,False,2,inconsistent merchant-master records; suspended merchant-master status,WATCH
MCH7994,1.0,13136.01,13136.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9625,3.0,29338.25,9779.416666666666,3.0,1.0,1.0,532.41,0.0,1.0,1.0,1.0,tripathi plc,PHONE_SERVICE,PRIVATE_LIMITED,ACTIVE,4814,AMRITSAR,PUNJAB,,ACTIVE,PHONE_SERVICE,1.0,1.0,0.0,0.0,False,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH9293,4.0,40139.159999999996,10034.789999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6292,4.0,44704.09,11176.0225,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.25,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH6420,5.0,60292.520000000004,12058.504,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Wadhwa and Sons,MEDICAL,PARTNERSHIP,ACTIVE,5912,BANGALORE,KARNATAKA,160.44,ACTIVE,MEDICAL,1.0,1.0,0.0,0.0,False,0.0,True,0.0,75.15896285215658,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6762,5.0,64939.229999999996,12987.846,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2650,3.0,22199.1,7399.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Choudhary Ltd,STATIONERY,INDIVIDUAL,INACTIVE,05942,NEW_DELHI,DELHI,1197.2,INACTIVE,STATIONERY,1.0,1.0,1.0,0.0,False,0.0,False,,6.1808386234547275,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9043,6.0,66608.36,11101.393333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Setty and Sons,HOTEL,PARTNERSHIP,ACTIVE,7011,PUNE,MAHARASHTRA,3323.0,ACTIVE,HOTEL,1.0,1.0,0.0,0.0,False,0.0,True,0.0,3.3407744006419904,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6947,1.0,5759.97,5759.97,1.0,0.0,1.0,2598.82,0.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,5912,MULTIPLE_VALUES,MULTIPLE_VALUES,883.76,ACTIVE,MEDICAL | TELECOM,1.0,2.0,1.0,0.0,True,1.0,False,,6.517572644156785,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH1543,6.0,65620.03,10936.671666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Parmer Group,TRAVEL,INDIVIDUAL,ACTIVE,4131,HYDERABAD,TELANGANA,1064.76,ACTIVE,TRAVEL,1.0,1.0,0.0,0.0,False,0.0,True,0.0,10.2714899758318,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6172,3.0,28662.29,9554.096666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Raja Inc,FOOD,SOLE_PROPRIETOR,ACTIVE,5812,HYDERABAD,TELANGANA,1050.0,ACTIVE,FOOD,1.0,1.0,0.0,0.0,False,0.0,False,,9.099139682539683,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6856,1.0,16154.71,16154.71,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,"Dalal, Morar and Gala",HOSPITALITY,PRIVATE_LIMITED,ACTIVE,07011,MADRAS,TAMIL_NADU,,ACTIVE,HOSPITALITY,1.0,1.0,1.0,0.0,False,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3702,1.0,16796.0,16796.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
