node_id,node_type,degree,component_id,component_size,transaction_connected_component,risk_signal_count,investigation_priority
MCH6605,MERCHANT,2,249,3,True,0,LOW
USR11167,USER,1,250,5,True,1,WATCH
MCH5009,MERCHANT,4,250,5,True,0,LOW
USR11168,USER,1,150,15,True,1,WATCH
MCH5261,MERCHANT,3,150,15,True,0,LOW
USR11173,USER,1,251,4,True,1,WATCH
MCH5413,MERCHANT,3,251,4,True,0,LOW
USR11183,USER,1,252,6,True,1,WATCH
MCH6011,MERCHANT,3,252,6,True,0,LOW
USR11184,USER,1,253,2,True,1,WATCH
MCH9454,MERCHANT,1,253,2,True,0,LOW
USR11191,USER,1,254,5,True,1,WATCH
MCH9374,MERCHANT,4,254,5,True,0,LOW
USR11199,USER,1,255,3,True,1,WATCH
MCH3057,MERCHANT,2,255,3,True,3,ELEVATED_REVIEW
USR11200,USER,1,256,3,True,1,WATCH
MCH1256,MERCHANT,2,256,3,True,1,WATCH
USR11209,USER,1,257,3,True,1,WATCH
MCH7548,MERCHANT,2,257,3,True,2,WATCH
USR11215,USER,1,258,8,True,1,WATCH
MCH7643,MERCHANT,2,258,8,True,3,ELEVATED_REVIEW
USR11221,USER,1,259,14,True,1,WATCH
MCH5092,MERCHANT,2,259,14,True,0,LOW
USR11233,USER,1,260,5,True,1,WATCH
MCH9455,MERCHANT,2,260,5,True,0,LOW
USR11235,USER,1,261,8,True,1,WATCH
MCH9179,MERCHANT,4,261,8,True,3,ELEVATED_REVIEW
USR11258,USER,1,262,5,True,1,WATCH
MCH3726,MERCHANT,4,262,5,True,0,LOW
USR11263,USER,1,263,4,True,1,WATCH
MCH4315,MERCHANT,3,263,4,True,0,LOW
USR11264,USER,2,264,29,True,1,WATCH
MCH2928,MERCHANT,2,264,29,True,0,LOW
MCH8139,MERCHANT,3,264,29,True,0,LOW
USR11267,USER,1,265,6,True,1,WATCH
MCH5115,MERCHANT,3,265,6,True,0,LOW
USR11274,USER,1,266,8,True,1,WATCH
MCH5122,MERCHANT,5,266,8,True,5,ELEVATED_REVIEW
USR11275,USER,2,80,31,True,1,WATCH
MCH5861,MERCHANT,3,80,31,True,0,LOW
USR11290,USER,1,267,2,True,1,WATCH
MCH9630,MERCHANT,1,267,2,True,0,LOW
USR11291,USER,1,268,3,True,1,WATCH
MCH2450,MERCHANT,2,268,3,True,3,ELEVATED_REVIEW
USR11294,USER,1,269,4,True,1,WATCH
MCH9884,MERCHANT,3,269,4,True,0,LOW
USR11299,USER,1,270,11,True,1,WATCH
MCH7344,MERCHANT,5,270,11,True,2,WATCH
USR11301,USER,1,271,4,True,2,WATCH
MCH1981,MERCHANT,3,271,4,True,3,ELEVATED_REVIEW
USR11305,USER,1,272,27,True,1,WATCH
MCH9852,MERCHANT,6,272,27,True,0,LOW
USR11307,USER,1,273,3,True,1,WATCH
MCH2649,MERCHANT,2,273,3,True,0,LOW
USR11331,USER,1,274,9,True,1,WATCH
MCH5681,MERCHANT,3,274,9,True,0,LOW
USR11337,USER,1,275,3,True,1,WATCH
MCH1714,MERCHANT,2,275,3,True,1,WATCH
USR11339,USER,1,276,4,True,1,WATCH
MCH9899,MERCHANT,3,276,4,True,2,WATCH
USR11340,USER,2,277,12,True,1,WATCH
MCH1422,MERCHANT,3,277,12,True,0,LOW
MCH6932,MERCHANT,5,277,12,True,0,LOW
USR11345,USER,1,278,9,True,2,WATCH
MCH7980,MERCHANT,5,278,9,True,0,LOW
USR11348,USER,1,279,9,True,1,WATCH
MCH8129,MERCHANT,5,279,9,True,0,LOW
USR11349,USER,1,280,4,True,1,WATCH
MCH5064,MERCHANT,3,280,4,True,4,ELEVATED_REVIEW
USR11353,USER,2,281,21,True,1,WATCH
MCH2150,MERCHANT,5,281,21,True,0,LOW
MCH9659,MERCHANT,2,281,21,True,0,LOW
USR11356,USER,1,282,5,True,1,WATCH
MCH4162,MERCHANT,4,282,5,True,0,LOW
USR11366,USER,1,283,11,True,4,ELEVATED_REVIEW
MCH8858,MERCHANT,4,283,11,True,0,LOW
USR11367,USER,2,127,15,True,1,WATCH
MCH1116,MERCHANT,5,127,15,True,0,LOW
MCH1333,MERCHANT,2,127,15,True,0,LOW
USR11368,USER,1,198,9,True,1,WATCH
MCH9662,MERCHANT,5,198,9,True,0,LOW
USR11374,USER,1,284,3,True,1,WATCH
MCH7360,MERCHANT,2,284,3,True,3,ELEVATED_REVIEW
USR11385,USER,1,285,3,True,1,WATCH
MCH9400,MERCHANT,2,285,3,True,1,WATCH
USR11386,USER,1,286,5,True,1,WATCH
MCH8063,MERCHANT,4,286,5,True,0,LOW
USR11394,USER,1,287,3,True,1,WATCH
MCH8344,MERCHANT,2,287,3,True,3,ELEVATED_REVIEW
USR11398,USER,1,288,9,True,1,WATCH
MCH7652,MERCHANT,3,288,9,True,0,LOW
USR11399,USER,1,289,3,True,1,WATCH
MCH9982,MERCHANT,2,289,3,True,0,LOW
USR11403,USER,1,290,3,True,1,WATCH
MCH6604,MERCHANT,2,290,3,True,0,LOW
USR11411,USER,1,291,3,True,1,WATCH
MCH2877,MERCHANT,2,291,3,True,3,ELEVATED_REVIEW
USR11412,USER,2,292,8,True,1,WATCH
MCH1036,MERCHANT,3,292,8,True,0,LOW
MCH7517,MERCHANT,4,292,8,True,0,LOW
USR11430,USER,1,293,6,True,1,WATCH
MCH5306,MERCHANT,5,293,6,True,0,LOW
USR11435,USER,2,146,48,True,1,WATCH
MCH3208,MERCHANT,3,146,48,True,0,LOW
USR11448,USER,1,294,3,True,1,WATCH
MCH5489,MERCHANT,2,294,3,True,0,LOW
USR11449,USER,1,295,11,True,1,WATCH
MCH5600,MERCHANT,6,295,11,True,4,ELEVATED_REVIEW
USR11452,USER,1,296,2,True,1,WATCH
MCH7477,MERCHANT,1,296,2,True,3,ELEVATED_REVIEW
USR11453,USER,1,297,4,True,1,WATCH
MCH7647,MERCHANT,3,297,4,True,0,LOW
USR11457,USER,1,298,4,True,1,WATCH
MCH9274,MERCHANT,3,298,4,True,0,LOW
USR11467,USER,2,299,8,True,1,WATCH
MCH1118,MERCHANT,3,299,8,True,1,WATCH
MCH7543,MERCHANT,4,299,8,True,0,LOW
USR11468,USER,2,300,4,True,1,WATCH
MCH2254,MERCHANT,1,300,4,True,0,LOW
MCH3011,MERCHANT,2,300,4,True,3,ELEVATED_REVIEW
USR11469,USER,1,301,7,True,1,WATCH
MCH3484,MERCHANT,2,301,7,True,0,LOW
USR11482,USER,1,302,5,True,1,WATCH
MCH8100,MERCHANT,3,302,5,True,3,ELEVATED_REVIEW
USR11487,USER,1,303,3,True,1,WATCH
MCH2950,MERCHANT,2,303,3,True,0,LOW
USR11488,USER,2,304,9,True,1,WATCH
MCH4795,MERCHANT,4,304,9,True,0,LOW
MCH6130,MERCHANT,2,304,9,True,0,LOW
USR11500,USER,1,305,2,True,1,WATCH
MCH5774,MERCHANT,1,305,2,True,0,LOW
USR11511,USER,3,58,15,True,1,WATCH
MCH3101,MERCHANT,1,58,15,True,0,LOW
MCH4702,MERCHANT,2,58,15,True,3,ELEVATED_REVIEW
USR11518,USER,1,306,3,True,1,WATCH
MCH3862,MERCHANT,2,306,3,True,0,LOW
USR11522,USER,1,307,49,True,1,WATCH
MCH6245,MERCHANT,9,307,49,True,0,LOW
USR11533,USER,1,308,7,True,1,WATCH
MCH6707,MERCHANT,3,308,7,True,1,WATCH
USR11535,USER,1,309,4,True,1,WATCH
MCH1826,MERCHANT,2,309,4,True,0,LOW
USR11539,USER,1,310,2,True,1,WATCH
MCH1855,MERCHANT,1,310,2,True,4,ELEVATED_REVIEW
USR11540,USER,1,311,5,True,1,WATCH
MCH1618,MERCHANT,4,311,5,True,0,LOW
USR11548,USER,1,312,4,True,1,WATCH
MCH6909,MERCHANT,3,312,4,True,0,LOW
USR11558,USER,1,313,11,True,1,WATCH
MCH4130,MERCHANT,3,313,11,True,3,ELEVATED_REVIEW
USR11572,USER,2,314,7,True,2,WATCH
MCH5230,MERCHANT,4,314,7,True,0,LOW
MCH6769,MERCHANT,2,314,7,True,0,LOW
USR11575,USER,1,315,6,True,1,WATCH
MCH4980,MERCHANT,4,315,6,True,4,ELEVATED_REVIEW
USR11577,USER,1,316,9,True,1,WATCH
MCH4564,MERCHANT,5,316,9,True,4,ELEVATED_REVIEW
USR11581,USER,1,317,4,True,1,WATCH
MCH5006,MERCHANT,3,317,4,True,0,LOW
USR11582,USER,1,282,5,True,1,WATCH
USR11584,USER,1,318,6,True,2,WATCH
MCH6409,MERCHANT,3,318,6,True,1,WATCH
USR11587,USER,1,319,4,True,1,WATCH
MCH1555,MERCHANT,3,319,4,True,0,LOW
USR11588,USER,1,320,7,True,1,WATCH
MCH7784,MERCHANT,4,320,7,True,1,WATCH
USR11594,USER,1,321,9,True,1,WATCH
MCH4728,MERCHANT,2,321,9,True,0,LOW
USR11599,USER,2,235,12,True,1,WATCH
MCH6239,MERCHANT,4,235,12,True,1,WATCH
USR11602,USER,1,322,9,True,1,WATCH
MCH6012,MERCHANT,4,322,9,True,0,LOW
USR11603,USER,1,323,3,True,1,WATCH
MCH7871,MERCHANT,2,323,3,True,0,LOW
USR11615,USER,1,324,3,True,1,WATCH
MCH7492,MERCHANT,2,324,3,True,0,LOW
USR11619,USER,1,325,8,True,1,WATCH
MCH9606,MERCHANT,4,325,8,True,0,LOW
USR11620,USER,1,326,2,True,1,WATCH
MCH2941,MERCHANT,1,326,2,True,0,LOW
USR11627,USER,1,327,3,True,1,WATCH
MCH9304,MERCHANT,2,327,3,True,0,LOW
USR11629,USER,1,328,5,True,2,WATCH
MCH9193,MERCHANT,4,328,5,True,4,ELEVATED_REVIEW
USR11631,USER,1,329,4,True,1,WATCH
MCH4152,MERCHANT,3,329,4,True,0,LOW
USR11632,USER,1,330,6,True,1,WATCH
MCH2011,MERCHANT,5,330,6,True,0,LOW
USR11647,USER,1,331,3,True,1,WATCH
MCH4105,MERCHANT,2,331,3,True,3,ELEVATED_REVIEW
USR11648,USER,1,332,5,True,1,WATCH
MCH3749,MERCHANT,4,332,5,True,0,LOW
USR11651,USER,1,333,4,True,1,WATCH
MCH9505,MERCHANT,3,333,4,True,3,ELEVATED_REVIEW
USR11653,USER,1,334,5,True,1,WATCH
MCH1514,MERCHANT,4,334,5,True,3,ELEVATED_REVIEW
USR11655,USER,1,335,10,True,1,WATCH
MCH3352,MERCHANT,7,335,10,True,0,LOW
USR11666,USER,1,336,9,True,1,WATCH
MCH8698,MERCHANT,5,336,9,True,0,LOW
USR11667,USER,1,337,3,True,1,WATCH
MCH9082,MERCHANT,2,337,3,True,1,WATCH
USR11668,USER,1,338,15,True,1,WATCH
MCH4774,MERCHANT,5,338,15,True,4,ELEVATED_REVIEW
USR11684,USER,1,339,11,True,1,WATCH
MCH4055,MERCHANT,3,339,11,True,5,ELEVATED_REVIEW
USR11686,USER,1,340,3,True,1,WATCH
MCH6301,MERCHANT,2,340,3,True,0,LOW
USR11694,USER,1,341,3,True,1,WATCH
MCH9988,MERCHANT,2,341,3,True,2,WATCH
USR11699,USER,2,342,9,True,1,WATCH
MCH4068,MERCHANT,4,342,9,True,0,LOW
MCH7228,MERCHANT,2,342,9,True,0,LOW
USR11703,USER,1,343,4,True,1,WATCH
MCH1469,MERCHANT,3,343,4,True,0,LOW
USR11709,USER,2,344,9,True,1,WATCH
MCH4468,MERCHANT,3,344,9,True,0,LOW
MCH5073,MERCHANT,4,344,9,True,0,LOW
USR11710,USER,1,345,5,True,1,WATCH
MCH3009,MERCHANT,4,345,5,True,0,LOW
USR11719,USER,1,346,2,True,1,WATCH
MCH6043,MERCHANT,1,346,2,True,1,WATCH
USR11720,USER,2,347,7,True,1,WATCH
MCH5834,MERCHANT,3,347,7,True,0,LOW
MCH6095,MERCHANT,3,347,7,True,0,LOW
USR11726,USER,1,348,8,True,1,WATCH
MCH6456,MERCHANT,4,348,8,True,0,LOW
USR11727,USER,1,349,3,True,5,ELEVATED_REVIEW
MCH1386,MERCHANT,2,349,3,True,0,LOW
USR11729,USER,1,350,4,True,1,WATCH
MCH6457,MERCHANT,3,350,4,True,3,ELEVATED_REVIEW
USR11730,USER,1,351,25,True,1,WATCH
MCH5472,MERCHANT,3,351,25,True,0,LOW
USR11739,USER,2,352,7,True,1,WATCH
MCH7002,MERCHANT,3,352,7,True,0,LOW
MCH7799,MERCHANT,3,352,7,True,0,LOW
USR11741,USER,1,353,16,True,3,ELEVATED_REVIEW
MCH9599,MERCHANT,3,353,16,True,0,LOW
USR11757,USER,1,354,17,True,1,WATCH
MCH8822,MERCHANT,3,354,17,True,0,LOW
USR11762,USER,2,355,14,True,1,WATCH
MCH8117,MERCHANT,7,355,14,True,3,ELEVATED_REVIEW
MCH9905,MERCHANT,1,355,14,True,0,LOW
USR11766,USER,1,356,3,True,1,WATCH
MCH5951,MERCHANT,2,356,3,True,0,LOW
USR11775,USER,1,357,3,True,1,WATCH
MCH4192,MERCHANT,2,357,3,True,0,LOW
USR11776,USER,1,358,4,True,1,WATCH
MCH3437,MERCHANT,3,358,4,True,0,LOW
USR11783,USER,1,359,4,True,1,WATCH
MCH7964,MERCHANT,2,359,4,True,0,LOW
USR11785,USER,1,360,2,True,1,WATCH
MCH5330,MERCHANT,1,360,2,True,3,ELEVATED_REVIEW
USR11787,USER,1,133,10,True,1,WATCH
USR11801,USER,1,361,7,True,1,WATCH
MCH5287,MERCHANT,6,361,7,True,1,WATCH
USR11803,USER,1,362,4,True,1,WATCH
MCH8895,MERCHANT,2,362,4,True,0,LOW
USR11804,USER,1,363,18,True,1,WATCH
MCH3301,MERCHANT,4,363,18,True,0,LOW
USR11807,USER,1,173,4,True,1,WATCH
USR11823,USER,1,364,4,True,1,WATCH
MCH2284,MERCHANT,3,364,4,True,5,ELEVATED_REVIEW
USR11825,USER,1,365,12,True,1,WATCH
MCH6696,MERCHANT,4,365,12,True,0,LOW
USR11827,USER,1,366,17,True,1,WATCH
MCH5874,MERCHANT,3,366,17,True,2,WATCH
USR11828,USER,1,367,3,True,5,ELEVATED_REVIEW
MCH6148,MERCHANT,2,367,3,True,1,WATCH
USR11830,USER,1,351,25,True,1,WATCH
MCH6055,MERCHANT,5,351,25,True,0,LOW
USR11833,USER,2,368,11,True,2,WATCH
MCH4195,MERCHANT,4,368,11,True,0,LOW
MCH7496,MERCHANT,3,368,11,True,0,LOW
USR11836,USER,1,369,5,True,1,WATCH
MCH5759,MERCHANT,4,369,5,True,0,LOW
USR11850,USER,1,91,35,True,1,WATCH
MCH4506,MERCHANT,3,91,35,True,0,LOW
USR11855,USER,1,370,36,True,1,WATCH
MCH5188,MERCHANT,7,370,36,True,0,LOW
USR11856,USER,1,371,4,True,1,WATCH
MCH1818,MERCHANT,3,371,4,True,3,ELEVATED_REVIEW
USR11857,USER,1,372,11,True,1,WATCH
MCH5578,MERCHANT,6,372,11,True,3,ELEVATED_REVIEW
USR11862,USER,3,373,25,True,1,WATCH
MCH1764,MERCHANT,3,373,25,True,5,ELEVATED_REVIEW
MCH2034,MERCHANT,4,373,25,True,0,LOW
MCH5740,MERCHANT,3,373,25,True,0,LOW
USR11865,USER,1,374,12,True,1,WATCH
MCH3122,MERCHANT,3,374,12,True,1,WATCH
USR11877,USER,1,375,6,True,1,WATCH
MCH5034,MERCHANT,5,375,6,True,0,LOW
USR11880,USER,1,376,5,True,1,WATCH
MCH5407,MERCHANT,4,376,5,True,0,LOW
USR11881,USER,1,377,4,True,1,WATCH
MCH3291,MERCHANT,3,377,4,True,0,LOW
USR11885,USER,1,173,4,True,1,WATCH
USR11889,USER,1,378,6,True,2,WATCH
MCH2627,MERCHANT,3,378,6,True,1,WATCH
USR11906,USER,1,379,4,True,1,WATCH
MCH4155,MERCHANT,3,379,4,True,0,LOW
USR11909,USER,1,380,16,True,1,WATCH
MCH8171,MERCHANT,6,380,16,True,0,LOW
USR11921,USER,1,57,7,True,1,WATCH
USR11925,USER,1,381,4,True,1,WATCH
MCH9949,MERCHANT,3,381,4,True,1,WATCH
USR11927,USER,1,382,5,True,1,WATCH
MCH1756,MERCHANT,4,382,5,True,1,WATCH
USR11930,USER,2,383,13,True,1,WATCH
MCH6907,MERCHANT,5,383,13,True,0,LOW
MCH6986,MERCHANT,3,383,13,True,1,WATCH
USR11936,USER,1,384,4,True,1,WATCH
MCH8352,MERCHANT,3,384,4,True,0,LOW
USR11937,USER,1,385,4,True,1,WATCH
MCH1861,MERCHANT,3,385,4,True,0,LOW
USR11943,USER,1,105,17,True,2,WATCH
USR11944,USER,1,386,3,True,1,WATCH
MCH7153,MERCHANT,2,386,3,True,0,LOW
USR11951,USER,1,387,10,True,1,WATCH
MCH9123,MERCHANT,5,387,10,True,0,LOW
USR11953,USER,1,388,3,True,1,WATCH
MCH4494,MERCHANT,2,388,3,True,0,LOW
USR11954,USER,1,389,4,True,1,WATCH
MCH2505,MERCHANT,3,389,4,True,0,LOW
USR11956,USER,1,390,2,True,1,WATCH
MCH6192,MERCHANT,1,390,2,True,0,LOW
USR11957,USER,1,391,11,True,1,WATCH
MCH5070,MERCHANT,5,391,11,True,5,ELEVATED_REVIEW
USR11958,USER,1,392,6,True,2,WATCH
MCH8885,MERCHANT,4,392,6,True,0,LOW
USR11959,USER,1,393,18,True,1,WATCH
MCH7179,MERCHANT,5,393,18,True,0,LOW
USR11967,USER,1,394,2,True,1,WATCH
MCH5646,MERCHANT,1,394,2,True,1,WATCH
USR11971,USER,2,395,10,True,1,WATCH
MCH3212,MERCHANT,3,395,10,True,0,LOW
MCH5508,MERCHANT,2,395,10,True,0,LOW
USR11996,USER,1,396,5,True,1,WATCH
MCH9822,MERCHANT,4,396,5,True,0,LOW
USR12018,USER,1,397,4,True,1,WATCH
MCH8116,MERCHANT,3,397,4,True,0,LOW
USR12021,USER,1,398,5,True,1,WATCH
MCH8824,MERCHANT,4,398,5,True,0,LOW
USR12026,USER,1,399,2,True,4,ELEVATED_REVIEW
MCH2728,MERCHANT,1,399,2,True,0,LOW
USR12027,USER,1,400,5,True,1,WATCH
MCH4176,MERCHANT,4,400,5,True,0,LOW
USR12038,USER,1,401,6,True,1,WATCH
MCH8078,MERCHANT,3,401,6,True,3,ELEVATED_REVIEW
USR12040,USER,1,402,3,True,1,WATCH
MCH4406,MERCHANT,2,402,3,True,2,WATCH
USR12043,USER,1,403,13,True,1,WATCH
MCH2989,MERCHANT,2,403,13,True,3,ELEVATED_REVIEW
USR12048,USER,1,404,23,True,1,WATCH
MCH9122,MERCHANT,6,404,23,True,3,ELEVATED_REVIEW
USR12054,USER,1,405,5,True,1,WATCH
MCH2568,MERCHANT,4,405,5,True,0,LOW
USR12067,USER,1,406,3,True,1,WATCH
MCH5533,MERCHANT,2,406,3,True,0,LOW
USR12070,USER,1,407,2,True,1,WATCH
MCH8007,MERCHANT,1,407,2,True,2,WATCH
USR12073,USER,1,408,3,True,1,WATCH
MCH4813,MERCHANT,2,408,3,True,0,LOW
USR12077,USER,1,409,3,True,1,WATCH
MCH7864,MERCHANT,2,409,3,True,1,WATCH
USR12087,USER,1,410,9,True,1,WATCH
MCH3578,MERCHANT,4,410,9,True,0,LOW
USR12088,USER,1,411,4,True,1,WATCH
MCH6554,MERCHANT,3,411,4,True,0,LOW
USR12090,USER,1,412,16,True,1,WATCH
MCH7187,MERCHANT,5,412,16,True,0,LOW
USR12091,USER,1,413,3,True,2,WATCH
MCH6393,MERCHANT,2,413,3,True,0,LOW
USR12097,USER,1,414,11,True,1,WATCH
MCH2397,MERCHANT,4,414,11,True,0,LOW
USR12101,USER,2,415,10,True,1,WATCH
MCH1248,MERCHANT,2,415,10,True,0,LOW
MCH8870,MERCHANT,4,415,10,True,4,ELEVATED_REVIEW
USR12102,USER,1,351,25,True,3,ELEVATED_REVIEW
MCH2694,MERCHANT,6,351,25,True,0,LOW
USR12104,USER,1,416,4,True,1,WATCH
MCH2356,MERCHANT,3,416,4,True,1,WATCH
USR12107,USER,1,417,9,True,1,WATCH
MCH2497,MERCHANT,5,417,9,True,0,LOW
USR12116,USER,3,418,17,True,1,WATCH
MCH3698,MERCHANT,4,418,17,True,1,WATCH
MCH8224,MERCHANT,4,418,17,True,0,LOW
MCH9495,MERCHANT,4,418,17,True,0,LOW
USR12118,USER,1,419,5,True,1,WATCH
MCH7946,MERCHANT,3,419,5,True,0,LOW
USR12123,USER,1,420,5,True,1,WATCH
MCH1293,MERCHANT,2,420,5,True,0,LOW
USR12125,USER,1,421,4,True,1,WATCH
MCH3360,MERCHANT,3,421,4,True,0,LOW
USR12126,USER,1,422,23,True,1,WATCH
MCH2977,MERCHANT,2,422,23,True,0,LOW
USR12128,USER,2,423,11,True,1,WATCH
MCH2632,MERCHANT,4,423,11,True,0,LOW
MCH8043,MERCHANT,2,423,11,True,0,LOW
USR12132,USER,1,424,11,True,1,WATCH
MCH9504,MERCHANT,4,424,11,True,0,LOW
USR12133,USER,1,425,3,True,4,ELEVATED_REVIEW
MCH7348,MERCHANT,2,425,3,True,0,LOW
USR12134,USER,1,426,4,True,1,WATCH
MCH2028,MERCHANT,3,426,4,True,1,WATCH
USR12135,USER,1,427,5,True,1,WATCH
MCH8613,MERCHANT,4,427,5,True,4,ELEVATED_REVIEW
USR12142,USER,1,233,4,True,1,WATCH
USR12146,USER,1,428,2,True,2,WATCH
MCH2121,MERCHANT,1,428,2,True,0,LOW
USR12147,USER,1,429,3,True,1,WATCH
MCH6100,MERCHANT,2,429,3,True,0,LOW
USR12148,USER,1,430,27,True,1,WATCH
MCH8814,MERCHANT,3,430,27,True,0,LOW
USR12149,USER,1,431,12,True,1,WATCH
MCH1015,MERCHANT,6,431,12,True,3,ELEVATED_REVIEW
USR12153,USER,1,432,2,True,1,WATCH
MCH2674,MERCHANT,1,432,2,True,1,WATCH
USR12155,USER,1,433,20,True,1,WATCH
MCH6976,MERCHANT,6,433,20,True,0,LOW
USR12180,USER,2,434,13,True,1,WATCH
MCH3584,MERCHANT,3,434,13,True,0,LOW
MCH6598,MERCHANT,4,434,13,True,2,WATCH
USR12183,USER,1,435,12,True,5,ELEVATED_REVIEW
MCH9731,MERCHANT,4,435,12,True,0,LOW
USR12185,USER,1,436,4,True,1,WATCH
MCH3096,MERCHANT,3,436,4,True,0,LOW
USR12186,USER,1,437,4,True,1,WATCH
MCH9903,MERCHANT,3,437,4,True,0,LOW
USR12187,USER,1,438,8,True,1,WATCH
MCH2896,MERCHANT,2,438,8,True,1,WATCH
USR12191,USER,1,439,3,True,1,WATCH
MCH2493,MERCHANT,2,439,3,True,0,LOW
USR12194,USER,1,440,5,True,1,WATCH
MCH9224,MERCHANT,4,440,5,True,0,LOW
USR12198,USER,1,441,2,True,1,WATCH
MCH1600,MERCHANT,1,441,2,True,0,LOW
USR12204,USER,1,35,6,True,1,WATCH
MCH4386,MERCHANT,2,35,6,True,0,LOW
USR12207,USER,1,442,22,True,1,WATCH
MCH6406,MERCHANT,5,442,22,True,0,LOW
USR12209,USER,1,443,6,True,1,WATCH
MCH2163,MERCHANT,5,443,6,True,0,LOW
USR12213,USER,1,444,5,True,1,WATCH
MCH1917,MERCHANT,4,444,5,True,2,WATCH
USR12214,USER,1,445,32,True,1,WATCH
MCH7490,MERCHANT,5,445,32,True,0,LOW
USR12215,USER,1,446,5,True,1,WATCH
MCH2961,MERCHANT,4,446,5,True,0,LOW
USR12216,USER,1,447,3,True,1,WATCH
MCH7820,MERCHANT,2,447,3,True,0,LOW
USR12222,USER,1,448,6,True,1,WATCH
MCH5142,MERCHANT,5,448,6,True,0,LOW
USR12223,USER,1,449,4,True,1,WATCH
MCH2702,MERCHANT,3,449,4,True,0,LOW
USR12226,USER,1,450,2,True,1,WATCH
MCH3427,MERCHANT,1,450,2,True,2,WATCH
USR12227,USER,1,451,2,True,1,WATCH
MCH8801,MERCHANT,1,451,2,True,3,ELEVATED_REVIEW
USR12230,USER,1,452,3,True,1,WATCH
MCH8423,MERCHANT,2,452,3,True,0,LOW
USR12238,USER,1,453,3,True,1,WATCH
MCH1804,MERCHANT,2,453,3,True,0,LOW
USR12239,USER,1,454,3,True,1,WATCH
MCH8515,MERCHANT,2,454,3,True,3,ELEVATED_REVIEW
USR12242,USER,1,455,3,True,1,WATCH
MCH5585,MERCHANT,2,455,3,True,0,LOW
USR12243,USER,1,456,5,True,1,WATCH
MCH8217,MERCHANT,4,456,5,True,3,ELEVATED_REVIEW
USR12244,USER,1,457,15,True,1,WATCH
MCH8663,MERCHANT,4,457,15,True,0,LOW
USR12247,USER,1,458,3,True,1,WATCH
MCH8355,MERCHANT,2,458,3,True,1,WATCH
USR12251,USER,1,459,3,True,1,WATCH
MCH8687,MERCHANT,2,459,3,True,0,LOW
USR12252,USER,1,460,2,True,1,WATCH
MCH4542,MERCHANT,1,460,2,True,3,ELEVATED_REVIEW
USR12253,USER,2,461,17,True,1,WATCH
MCH5987,MERCHANT,3,461,17,True,0,LOW
MCH9267,MERCHANT,5,461,17,True,4,ELEVATED_REVIEW
USR12263,USER,1,462,5,True,1,WATCH
MCH1026,MERCHANT,4,462,5,True,3,ELEVATED_REVIEW
USR12265,USER,1,463,6,True,1,WATCH
MCH4042,MERCHANT,5,463,6,True,0,LOW
USR12272,USER,1,464,3,True,1,WATCH
MCH3120,MERCHANT,2,464,3,True,0,LOW
USR12273,USER,1,465,4,True,1,WATCH
MCH1323,MERCHANT,3,465,4,True,0,LOW
USR12280,USER,1,466,2,True,1,WATCH
MCH9145,MERCHANT,1,466,2,True,1,WATCH
USR12284,USER,1,467,4,True,1,WATCH
MCH6528,MERCHANT,3,467,4,True,0,LOW
USR12285,USER,1,468,2,True,1,WATCH
MCH7011,MERCHANT,1,468,2,True,0,LOW
USR12288,USER,1,469,3,True,1,WATCH
MCH4031,MERCHANT,2,469,3,True,0,LOW
USR12289,USER,2,470,27,True,1,WATCH
MCH7177,MERCHANT,4,470,27,True,0,LOW
MCH9360,MERCHANT,3,470,27,True,0,LOW
USR12293,USER,1,245,34,True,1,WATCH
MCH4005,MERCHANT,3,245,34,True,0,LOW
USR12296,USER,1,471,4,True,1,WATCH
MCH6726,MERCHANT,3,471,4,True,1,WATCH
USR12298,USER,1,338,15,True,1,WATCH
MCH3434,MERCHANT,6,338,15,True,3,ELEVATED_REVIEW
USR12301,USER,1,158,42,True,1,WATCH
MCH6236,MERCHANT,6,158,42,True,3,ELEVATED_REVIEW
USR12321,USER,1,124,8,True,1,WATCH
USR12346,USER,1,472,6,True,1,WATCH
MCH4051,MERCHANT,4,472,6,True,4,ELEVATED_REVIEW
USR12348,USER,1,402,3,True,1,WATCH
USR12355,USER,1,473,4,True,1,WATCH
MCH1572,MERCHANT,3,473,4,True,3,ELEVATED_REVIEW
USR12357,USER,1,474,4,True,1,WATCH
MCH9738,MERCHANT,3,474,4,True,3,ELEVATED_REVIEW
USR12361,USER,1,46,6,True,1,WATCH
USR12366,USER,1,373,25,True,1,WATCH
MCH9743,MERCHANT,5,373,25,True,0,LOW
USR12367,USER,1,127,15,True,1,WATCH
MCH8333,MERCHANT,2,127,15,True,0,LOW
USR12368,USER,2,131,50,True,1,WATCH
MCH1946,MERCHANT,3,131,50,True,1,WATCH
USR12369,USER,1,475,12,True,1,WATCH
MCH1349,MERCHANT,5,475,12,True,2,WATCH
USR12371,USER,1,476,2,True,1,WATCH
MCH9687,MERCHANT,1,476,2,True,0,LOW
USR12380,USER,1,477,9,True,1,WATCH
MCH5027,MERCHANT,5,477,9,True,0,LOW
USR12381,USER,1,478,7,True,4,ELEVATED_REVIEW
MCH5172,MERCHANT,6,478,7,True,4,ELEVATED_REVIEW
USR12382,USER,1,161,4,True,1,WATCH
USR12389,USER,1,431,12,True,1,WATCH
USR12396,USER,1,479,18,True,1,WATCH
